Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1085,15.5626,0.4393,0.81
10,0.1038,15.7544,0.4865,4.30
20,0.1034,15.7706,0.4912,5.14
30,0.1030,15.7899,0.4943,5.93
40,0.1031,15.7864,0.4941,6.06
50,0.1091,15.5385,0.4834,6.20
60,0.1092,15.5354,0.4841,6.49
70,0.1092,15.5354,0.4835,6.70
80,0.1089,15.5476,0.4861,6.90
90,0.1096,15.5188,0.4749,7.23
100,0.1084,15.5657,0.4920,8.29
110,0.1084,15.5675,0.4931,8.53
120,0.1083,15.5725,0.4990,9.90
130,0.1082,15.5758,0.5004,10.30
140,0.1089,15.5487,0.4966,11.37
150,0.1082,15.5756,0.5002,12.71
160,0.1082,15.5773,0.5020,13.11
170,0.1076,15.6002,0.5073,14.76
180,0.1076,15.6007,0.5083,14.88
190,0.1076,15.6007,0.5083,14.88
200,0.1038,15.7541,0.5242,14.20
210,0.1040,15.7481,0.5239,14.28
220,0.1048,15.7155,0.5286,15.04
230,0.1055,15.6858,0.5197,16.10
240,0.1035,15.7687,0.5228,16.30
250,0.1041,15.7435,0.5217,16.43
260,0.0976,16.0230,0.5399,17.13
270,0.0972,16.0425,0.5388,18.07
280,0.0805,16.8575,0.5687,18.93
290,0.0795,16.9146,0.5710,18.64
300,0.0766,17.0734,0.5715,18.33
310,0.0766,17.0746,0.5714,17.67
320,0.0767,17.0700,0.5705,16.93
330,0.0767,17.0686,0.5705,16.03
340,0.0767,17.0687,0.5703,15.21
350,0.0767,17.0724,0.5718,15.29
360,0.0765,17.0830,0.5746,15.86
370,0.0753,17.1525,0.5735,15.24
380,0.0983,15.9926,0.5576,14.38
390,0.0662,17.7061,0.5531,13.66
400,0.0619,18.0034,0.5573,14.07
410,0.0721,17.3398,0.5530,14.89
420,0.0525,18.7150,0.5944,16.84
430,0.0519,18.7647,0.6026,17.68
440,0.0493,18.9928,0.6125,18.58
450,0.0484,19.0680,0.6151,19.60
460,0.0452,19.3640,0.6413,20.75
470,0.0447,19.4195,0.6539,21.68
480,0.0459,19.2961,0.6481,22.19
490,0.0503,18.9017,0.6234,20.90
500,0.3301,10.7653,0.2476,20.62
510,0.3197,10.9049,0.2517,19.99
520,0.3503,10.5074,0.2507,19.32
530,0.3497,10.5148,0.2608,18.47
540,0.3448,10.5761,0.2677,17.91
550,0.3467,10.5522,0.2556,16.12
560,0.3359,10.6899,0.2647,15.71
570,0.3371,10.6743,0.2606,14.58
580,0.3375,10.6693,0.2577,14.10
590,0.3369,10.6772,0.2547,14.04
600,0.3395,10.6437,0.2478,13.16
610,0.3420,10.6114,0.2454,11.86
620,0.3271,10.8058,0.2581,11.02
630,0.3259,10.8209,0.2599,9.96
640,0.3259,10.8219,0.2595,9.65
650,0.3259,10.8218,0.2595,9.65
660,0.3259,10.8218,0.2595,9.65
670,0.3254,10.8277,0.2592,9.43
680,0.2869,11.3744,0.2648,8.78
690,0.2837,11.4243,0.2655,9.35
700,0.2836,11.4246,0.2659,9.55
710,0.2841,11.4170,0.2685,9.72
720,0.2841,11.4171,0.2698,10.30
730,0.2842,11.4158,0.2724,10.53
740,0.2787,11.5009,0.2706,10.40
750,0.2716,11.6130,0.2859,11.91
760,0.2690,11.6552,0.3011,13.47
770,0.2578,11.8390,0.3098,14.06
780,0.2289,12.3553,0.3304,15.70
790,0.2253,12.4252,0.3387,17.01
800,0.2167,12.5934,0.3429,17.21
810,0.2075,12.7821,0.3627,18.15
820,0.2073,12.7871,0.3667,18.45
830,0.2067,12.7989,0.3710,19.16
840,0.2068,12.7962,0.3710,19.20
850,0.2067,12.7978,0.3702,18.59
860,0.2072,12.7887,0.3653,17.92
870,0.2076,12.7804,0.3589,17.00
880,0.2077,12.7770,0.3575,16.69
890,0.2078,12.7754,0.3569,16.38
900,0.2031,12.8750,0.3624,16.56
910,0.1997,12.9491,0.3618,16.07
920,0.1983,12.9784,0.3633,15.91
930,0.1913,13.1360,0.3747,16.30
940,0.1801,13.3961,0.3807,16.61
950,0.1673,13.7162,0.3972,18.38
960,0.1639,13.8066,0.4066,19.44
970,0.1613,13.8746,0.4092,19.27
980,0.1572,13.9874,0.4221,20.18
990,0.1568,13.9999,0.4319,21.54
