Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1229,15.0215,0.4176,0.81
10,0.1139,15.3542,0.4419,3.42
20,0.1028,15.7998,0.4882,6.03
30,0.0987,15.9749,0.5127,7.45
40,0.0998,15.9257,0.5149,8.70
50,0.0961,16.0915,0.5290,9.68
60,0.0940,16.1853,0.5450,11.09
70,0.0917,16.2956,0.5528,11.65
80,0.0935,16.2084,0.5434,12.18
90,0.0985,15.9848,0.5239,12.14
100,0.1129,15.3899,0.5131,11.49
110,0.1039,15.7501,0.5244,11.92
120,0.1049,15.7105,0.5288,9.99
130,0.1062,15.6567,0.5190,8.61
140,0.1093,15.5313,0.4969,8.58
150,0.1056,15.6820,0.5067,9.10
160,0.1061,15.6608,0.5049,8.66
170,0.1067,15.6369,0.4981,8.42
180,0.1049,15.7081,0.5092,8.77
190,0.1098,15.5119,0.5103,7.85
200,0.1112,15.4575,0.4935,6.93
210,0.1115,15.4464,0.4922,6.31
220,0.1113,15.4523,0.4926,5.61
230,0.1112,15.4555,0.4953,5.77
240,0.1117,15.4387,0.4914,6.72
250,0.1114,15.4481,0.4943,6.15
260,0.1116,15.4407,0.4935,5.63
270,0.1120,15.4238,0.4927,5.84
280,0.1121,15.4198,0.4917,5.64
290,0.1122,15.4161,0.4882,4.20
300,0.1124,15.4102,0.4816,4.09
310,0.1123,15.4126,0.4834,4.67
320,0.1114,15.4498,0.4939,5.60
330,0.1114,15.4493,0.4941,5.64
340,0.1113,15.4527,0.4948,5.62
350,0.1113,15.4528,0.4941,5.65
360,0.1120,15.4241,0.4897,4.93
370,0.1120,15.4243,0.4897,4.78
380,0.1120,15.4256,0.4911,5.24
390,0.1124,15.4116,0.4867,5.49
400,0.1120,15.4260,0.4905,5.66
410,0.1120,15.4259,0.4862,5.31
420,0.1122,15.4164,0.4868,5.08
430,0.1126,15.4011,0.4809,3.94
440,0.1121,15.4215,0.4849,4.54
450,0.1118,15.4317,0.4947,5.65
460,0.1116,15.4392,0.4961,6.27
470,0.1115,15.4436,0.4968,6.32
480,0.1118,15.4345,0.4969,5.88
490,0.1116,15.4398,0.4955,5.42
500,0.3580,10.4134,0.2229,5.20
510,0.3582,10.4110,0.2238,4.97
520,0.3585,10.4068,0.2209,4.98
530,0.3583,10.4100,0.2207,4.40
540,0.3570,10.4258,0.2248,4.11
550,0.3339,10.7156,0.2341,4.50
560,0.3026,11.1431,0.2412,4.94
570,0.2668,11.6905,0.2539,6.30
580,0.2692,11.6515,0.2532,7.11
590,0.2629,11.7550,0.2624,8.10
600,0.2644,11.7288,0.2673,8.63
610,0.2556,11.8762,0.2724,8.65
620,0.2543,11.8992,0.2733,7.91
630,0.2469,12.0267,0.2827,8.16
640,0.2291,12.3515,0.2872,8.13
650,0.2326,12.2867,0.2820,7.43
660,0.2289,12.3557,0.2803,7.11
670,0.2297,12.3413,0.2730,6.87
680,0.2083,12.7654,0.2949,7.06
690,0.2115,12.6982,0.2971,7.06
700,0.2093,12.7451,0.2968,7.11
710,0.2074,12.7835,0.2995,6.99
720,0.2091,12.7486,0.2999,6.98
730,0.2209,12.5103,0.2943,7.75
740,0.2279,12.3750,0.2854,8.69
750,0.2408,12.1362,0.2797,7.88
760,0.2417,12.1188,0.2749,8.12
770,0.2375,12.1947,0.2793,8.35
780,0.2561,11.8686,0.2686,8.70
790,0.2652,11.7169,0.2737,9.20
800,0.2992,11.1920,0.2584,8.52
810,0.3440,10.5870,0.2402,7.71
820,0.3452,10.5715,0.2386,7.47
830,0.3452,10.5718,0.2374,7.06
840,0.3482,10.5339,0.2354,6.20
850,0.3539,10.4632,0.2253,4.48
860,0.3541,10.4613,0.2241,4.19
870,0.3576,10.4184,0.2181,3.29
880,0.3603,10.3861,0.2122,3.31
890,0.3567,10.4296,0.2162,3.67
900,0.3572,10.4233,0.2169,3.98
910,0.3579,10.4149,0.2177,4.20
920,0.3565,10.4319,0.2224,4.45
930,0.3565,10.4316,0.2237,4.57
940,0.3566,10.4302,0.2234,4.34
950,0.3065,11.0875,0.2361,4.72
960,0.2891,11.3423,0.2432,5.44
970,0.2897,11.3326,0.2427,6.13
980,0.2897,11.3324,0.2425,6.12
990,0.2745,11.5665,0.2534,7.24
