Step,MSE,PSNR,SSIM,Percentage Explored
0,0.0626,17.9523,0.4404,0.81
10,0.0574,18.3276,0.4610,2.31
20,0.0582,18.2688,0.4550,2.64
30,0.0560,18.4328,0.4681,3.91
40,0.0551,18.5094,0.4636,5.44
50,0.0549,18.5213,0.4656,5.86
60,0.0557,18.4618,0.4594,7.10
70,0.0556,18.4634,0.4597,7.10
80,0.0553,18.4937,0.4628,7.29
90,0.0570,18.3622,0.4507,7.38
100,0.0551,18.5035,0.4525,8.04
110,0.0553,18.4916,0.4533,8.55
120,0.0546,18.5449,0.4606,10.40
130,0.0531,18.6664,0.4624,11.02
140,0.0546,18.5458,0.4516,11.32
150,0.0538,18.6138,0.4547,11.32
160,0.0544,18.5626,0.4519,11.32
170,0.0545,18.5575,0.4538,11.58
180,0.0529,18.6860,0.4624,12.62
190,0.0521,18.7535,0.4660,13.22
200,0.0511,18.8362,0.4763,14.84
210,0.0526,18.7101,0.4666,16.05
220,0.0514,18.8098,0.4722,16.41
230,0.0514,18.8072,0.4709,16.57
240,0.0511,18.8327,0.4721,17.87
250,0.0531,18.6636,0.4628,18.95
260,0.0526,18.7120,0.4636,20.07
270,0.0529,18.6809,0.4654,20.54
280,0.0541,18.5844,0.4556,20.54
290,0.0544,18.5583,0.4571,20.69
300,0.0524,18.7220,0.4676,20.72
310,0.0531,18.6699,0.4652,20.73
320,0.0536,18.6264,0.4594,20.84
330,0.0537,18.6176,0.4647,20.84
340,0.0533,18.6496,0.4619,20.88
350,0.0535,18.6369,0.4550,21.26
360,0.0527,18.6977,0.4652,21.26
370,0.0526,18.7120,0.4596,21.27
380,0.0534,18.6385,0.4620,21.30
390,0.0529,18.6832,0.4652,21.30
400,0.0535,18.6303,0.4587,21.30
410,0.0541,18.5838,0.4564,21.41
420,0.0538,18.6126,0.4579,21.51
430,0.0547,18.5366,0.4512,21.88
440,0.0528,18.6885,0.4609,21.92
450,0.0532,18.6546,0.4584,21.99
460,0.0540,18.5939,0.4542,22.20
470,0.0537,18.6195,0.4593,22.42
480,0.0539,18.6043,0.4504,22.42
490,0.0538,18.6078,0.4538,22.42
500,0.0540,18.5943,0.4560,22.42
510,0.0534,18.6436,0.4590,22.43
520,0.0540,18.5964,0.4519,23.57
530,0.0526,18.7046,0.4590,24.35
540,0.0532,18.6594,0.4617,25.10
550,0.0521,18.7466,0.4632,26.04
560,0.0509,18.8486,0.4705,26.66
570,0.0520,18.7570,0.4693,27.27
580,0.0527,18.7033,0.4626,27.45
590,0.0540,18.5906,0.4536,27.52
600,0.0525,18.7133,0.4583,27.58
610,0.0520,18.7552,0.4590,27.58
620,0.0538,18.6100,0.4535,28.88
630,0.0534,18.6432,0.4571,29.24
640,0.0538,18.6087,0.4538,29.86
650,0.0531,18.6686,0.4623,30.28
660,0.0547,18.5373,0.4485,30.32
670,0.0546,18.5419,0.4521,30.97
680,0.0557,18.4579,0.4478,31.55
690,0.0530,18.6772,0.4604,31.94
700,0.0546,18.5496,0.4531,32.01
710,0.0556,18.4675,0.4484,32.01
720,0.0538,18.6106,0.4548,32.01
730,0.0551,18.5032,0.4442,32.63
740,0.0537,18.6149,0.4609,32.69
750,0.0538,18.6082,0.4585,33.02
760,0.0545,18.5528,0.4485,33.24
770,0.0543,18.5732,0.4519,33.54
780,0.0536,18.6245,0.4536,33.64
790,0.0539,18.6024,0.4505,33.64
800,0.0546,18.5431,0.4530,33.64
810,0.0542,18.5796,0.4528,33.64
820,0.0534,18.6403,0.4540,33.70
830,0.0537,18.6189,0.4537,33.90
840,0.0533,18.6478,0.4487,34.55
850,0.0524,18.7277,0.4594,34.58
860,0.0539,18.6054,0.4503,35.17
870,0.0537,18.6214,0.4476,35.39
880,0.0536,18.6238,0.4491,35.39
890,0.0536,18.6277,0.4499,35.39
900,0.0535,18.6339,0.4484,35.49
910,0.0524,18.7205,0.4546,35.49
920,0.0555,18.4755,0.4463,36.96
930,0.0528,18.6918,0.4509,38.10
940,0.0534,18.6407,0.4527,38.23
950,0.0536,18.6268,0.4540,38.32
960,0.0519,18.7642,0.4545,38.62
970,0.0530,18.6777,0.4537,38.62
980,0.0528,18.6954,0.4529,38.62
990,0.0521,18.7462,0.4557,38.81
