Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1860,13.2564,0.2659,0.81
10,0.1818,13.3562,0.2963,2.90
20,0.1801,13.3979,0.3113,3.84
30,0.1800,13.4001,0.3138,4.23
40,0.1797,13.4063,0.3189,4.82
50,0.1795,13.4111,0.3206,5.08
60,0.1764,13.4878,0.3314,6.35
70,0.1712,13.6168,0.3379,7.39
80,0.1676,13.7095,0.3575,8.82
90,0.1676,13.7107,0.3586,9.15
100,0.1673,13.7165,0.3588,9.21
110,0.1541,14.0745,0.3670,10.90
120,0.1420,14.4289,0.3985,12.60
130,0.1415,14.4444,0.4016,13.31
140,0.1299,14.8158,0.4143,15.47
150,0.1307,14.7891,0.4160,15.94
160,0.1307,14.7891,0.4160,15.94
170,0.1308,14.7861,0.4165,16.11
180,0.1294,14.8326,0.4207,16.82
190,0.1183,15.2237,0.4322,17.71
200,0.1130,15.4204,0.4411,18.49
210,0.0918,16.3247,0.4707,20.32
220,0.0887,16.4752,0.4782,20.82
230,0.0820,16.8127,0.4917,21.83
240,0.0816,16.8372,0.4957,22.29
250,0.0816,16.8372,0.4957,22.29
260,0.0816,16.8372,0.4957,22.29
270,0.0816,16.8372,0.4957,22.29
280,0.0813,16.8536,0.4974,22.45
290,0.0813,16.8536,0.4974,22.45
300,0.0813,16.8536,0.4974,22.45
310,0.0789,16.9808,0.5068,23.82
320,0.0776,17.0558,0.5169,24.67
330,0.0677,17.6474,0.5366,25.97
340,0.0667,17.7129,0.5430,26.82
350,0.0665,17.7233,0.5454,27.24
360,0.0662,17.7457,0.5510,28.08
370,0.0662,17.7457,0.5510,28.08
380,0.0646,17.8527,0.5546,28.44
390,0.0641,17.8807,0.5595,29.03
400,0.0643,17.8731,0.5600,29.06
410,0.0634,17.9299,0.5665,29.88
420,0.0635,17.9268,0.5674,30.01
430,0.0635,17.9268,0.5674,30.01
440,0.0622,18.0172,0.5733,30.60
450,0.0617,18.0526,0.5791,31.55
460,0.0618,18.0425,0.5811,32.10
470,0.0580,18.3147,0.6002,33.89
480,0.0560,18.4727,0.6083,35.19
490,0.0538,18.6427,0.6238,35.94
500,0.0516,18.8249,0.6415,36.85
510,0.0510,18.8724,0.6489,37.44
520,0.0510,18.8724,0.6489,37.44
530,0.0505,18.9185,0.6518,37.70
540,0.0470,19.2321,0.6599,39.20
550,0.0424,19.6744,0.6738,40.79
560,0.0405,19.8753,0.6785,41.51
570,0.0377,20.1911,0.6861,42.29
580,0.0344,20.5888,0.7000,43.77
590,0.0321,20.8883,0.7053,44.17
600,0.0345,20.5744,0.7084,44.62
610,0.0345,20.5744,0.7084,44.62
620,0.0345,20.5744,0.7084,44.62
630,0.0297,21.2200,0.7156,44.95
640,0.0297,21.2200,0.7156,44.95
650,0.0297,21.2200,0.7156,44.95
660,0.0297,21.2200,0.7156,44.95
670,0.0297,21.2200,0.7156,44.95
680,0.0294,21.2624,0.7175,45.34
690,0.0294,21.2624,0.7175,45.34
700,0.0294,21.2624,0.7175,45.34
710,0.0294,21.2624,0.7175,45.34
720,0.0294,21.2624,0.7175,45.34
730,0.0294,21.2624,0.7175,45.34
740,0.0294,21.2624,0.7175,45.34
750,0.0267,21.6857,0.7215,45.80
760,0.0268,21.6685,0.7215,45.83
770,0.0268,21.6685,0.7215,45.83
780,0.0268,21.6780,0.7217,45.90
790,0.0268,21.6780,0.7217,45.90
800,0.0268,21.6780,0.7217,45.90
810,0.0268,21.6780,0.7217,45.90
820,0.0268,21.6780,0.7217,45.90
830,0.0268,21.6780,0.7217,45.90
840,0.0268,21.6780,0.7217,45.90
850,0.0268,21.6780,0.7217,45.90
860,0.0268,21.6790,0.7217,45.93
870,0.0268,21.6790,0.7217,45.93
880,0.0268,21.6790,0.7217,45.93
890,0.0268,21.6790,0.7217,45.93
900,0.0268,21.6790,0.7217,45.93
910,0.0268,21.6790,0.7217,45.93
920,0.0263,21.7600,0.7245,46.29
930,0.0263,21.7597,0.7251,46.48
940,0.0263,21.7597,0.7251,46.48
950,0.0259,21.8146,0.7263,46.58
960,0.0259,21.8225,0.7267,46.68
970,0.0259,21.8225,0.7267,46.68
980,0.0255,21.8804,0.7281,46.81
990,0.0255,21.8804,0.7281,46.81
