Epoch,Batch,LossD,LossG,LossG_recon,MSE,PSNR,SSIM
1,55,1.35066,1.04313,0.03229,0.0208,25.8903,0.8868
1,56,1.37612,0.95292,0.02407,0.0130,28.0421,0.9001
1,57,1.38809,0.99390,0.03105,0.0222,26.8535,0.9034
1,58,1.35910,1.09040,0.03775,0.0268,23.4133,0.8767
1,59,1.34936,1.05831,0.03198,0.0215,25.4264,0.8920
1,60,1.34787,1.17509,0.04274,0.0319,23.0686,0.8696
1,61,1.36759,1.14179,0.03906,0.0221,23.8223,0.8688
1,62,1.32399,1.07637,0.03253,0.0211,27.0124,0.8829
1,63,1.35715,1.03153,0.03386,0.0215,25.5413,0.8778
1,64,1.36572,1.13430,0.04577,0.0330,22.8868,0.8629
1,65,1.33474,1.10597,0.03343,0.0218,25.0787,0.8862
1,66,1.30660,1.22197,0.03922,0.0290,24.9464,0.8811
1,67,1.34439,1.12246,0.03695,0.0254,24.6115,0.8749
1,68,1.31499,1.17792,0.04140,0.0300,23.8634,0.8728
1,69,1.33939,1.02825,0.02658,0.0132,26.8321,0.8861
1,70,1.31378,0.99678,0.02297,0.0106,28.5416,0.8978
1,71,1.29666,1.07464,0.02521,0.0125,27.2795,0.8860
1,72,1.35929,1.05863,0.03542,0.0229,24.2593,0.8745
1,73,1.29612,1.15276,0.03252,0.0178,25.1908,0.8674
1,74,1.29166,1.08210,0.02369,0.0092,27.8202,0.8928
1,75,1.29164,1.20909,0.04282,0.0304,22.8793,0.8648
1,76,1.32687,1.04953,0.03017,0.0184,26.2508,0.8872
1,77,1.27834,1.18050,0.03470,0.0229,24.7003,0.8757
1,78,1.33207,1.18109,0.04015,0.0260,24.1461,0.8661
1,79,1.31645,1.21330,0.04237,0.0288,23.8721,0.8646
1,80,1.32013,1.17550,0.03191,0.0155,25.5357,0.8757
1,81,1.41079,1.12803,0.03338,0.0212,25.9360,0.8862
1,82,1.49772,1.08642,0.03435,0.0225,25.0664,0.8825
1,83,1.29746,1.07521,0.02600,0.0143,27.3970,0.8883
1,84,1.40770,1.04555,0.03632,0.0210,23.9374,0.8754
1,85,1.42400,1.03176,0.03093,0.0161,25.4370,0.8837
1,86,1.30350,1.13330,0.03030,0.0164,25.1273,0.8713
1,87,1.41712,1.17734,0.03835,0.0198,23.8010,0.8677
1,88,1.40738,1.02945,0.02255,0.0104,27.2602,0.8976
1,89,1.21954,1.30133,0.04182,0.0297,23.9948,0.8640
1,90,1.18434,1.23043,0.03436,0.0225,24.9109,0.8714
1,91,1.21445,1.17317,0.03864,0.0223,24.7729,0.8607
1,92,1.35824,1.17188,0.03851,0.0176,24.5544,0.8644
1,93,1.40314,1.16310,0.03002,0.0166,25.0448,0.8764
1,94,1.25334,1.24176,0.03766,0.0262,23.4676,0.8664
1,95,1.28147,1.17240,0.03445,0.0209,24.3692,0.8650
1,96,1.31546,1.09684,0.03045,0.0172,25.8314,0.8747
1,97,1.24549,1.25182,0.04127,0.0283,24.0034,0.8649
1,98,1.30935,1.14214,0.02790,0.0140,26.1416,0.8805
1,99,1.30756,1.10643,0.03477,0.0215,24.9005,0.8737
1,100,1.34627,1.07549,0.03445,0.0203,24.2549,0.8669
1,101,1.26669,1.22167,0.03343,0.0197,24.0687,0.8714
1,102,1.24199,1.19905,0.02973,0.0147,24.6840,0.8754
1,103,1.31259,1.03094,0.02702,0.0126,26.3793,0.8817
1,104,1.32205,1.13606,0.03639,0.0206,24.6213,0.8757
1,105,1.22075,1.31042,0.02620,0.0119,26.6335,0.8774
1,106,1.21799,1.18959,0.03554,0.0221,24.1214,0.8722
1,107,1.28133,1.28414,0.02939,0.0157,25.5184,0.8750
1,108,1.16972,1.32101,0.04200,0.0278,23.2660,0.8634
1,109,1.31308,1.11641,0.03287,0.0170,25.5512,0.8726
1,110,1.30928,1.14266,0.04106,0.0284,23.8852,0.8689
1,111,1.27128,1.22264,0.03665,0.0209,24.5207,0.8696
1,112,1.24090,1.33985,0.03708,0.0230,23.7708,0.8729
1,113,1.30018,1.15448,0.03242,0.0173,25.1150,0.8759
1,114,1.24442,1.21480,0.03480,0.0190,25.9294,0.8713
1,115,1.28366,1.23744,0.03813,0.0246,23.9938,0.8703
1,116,1.24919,1.23648,0.03287,0.0182,24.2285,0.8747
1,117,1.18041,1.20155,0.02621,0.0127,26.6858,0.8833
1,118,1.39867,1.09545,0.02894,0.0167,25.6263,0.8873
1,119,1.39152,1.33337,0.03902,0.0258,23.3083,0.8676
1,120,1.19711,1.28145,0.03794,0.0252,23.6685,0.8716
1,121,1.37705,1.06845,0.03470,0.0199,23.4135,0.8693
1,122,1.32734,1.32712,0.03764,0.0235,24.3199,0.8745
1,123,1.31262,1.04497,0.02515,0.0103,27.2260,0.8998
1,124,1.18512,1.29113,0.04187,0.0269,23.9902,0.8802
1,125,1.29196,1.21065,0.03961,0.0212,23.7413,0.8810
1,126,1.23254,1.31218,0.03674,0.0195,24.3204,0.8719
1,127,1.30387,1.07844,0.02919,0.0146,25.9166,0.8814
1,128,1.30481,1.10156,0.03071,0.0199,26.4872,0.8873
1,129,1.08045,1.51571,0.03801,0.0251,24.0592,0.8707
1,130,1.29573,1.13235,0.03557,0.0211,24.4297,0.8732
1,131,1.29001,1.55188,0.04370,0.0226,23.2622,0.8528
1,132,1.04354,1.55252,0.03937,0.0220,23.7210,0.8740
1,133,1.07335,1.21944,0.03057,0.0155,26.4222,0.8810
1,134,1.24009,1.02194,0.02736,0.0114,26.8529,0.8882
1,135,1.30865,1.14986,0.03792,0.0219,24.4408,0.8784
1,136,1.03567,1.60980,0.04172,0.0283,23.2854,0.8638
1,137,1.02407,1.43750,0.03346,0.0203,24.4560,0.8661
1,138,1.26174,1.25700,0.03948,0.0165,24.4233,0.8593
1,139,1.31661,1.20220,0.03661,0.0179,24.1797,0.8670
1,140,1.21340,1.17659,0.03153,0.0170,25.9892,0.8822
1,141,1.05453,1.49645,0.04306,0.0280,24.0087,0.8642
1,142,1.31266,1.25783,0.04954,0.0337,21.5251,0.8558
1,143,1.13940,1.37775,0.04222,0.0273,23.9684,0.8657
1,144,1.19025,1.19956,0.02710,0.0130,26.8400,0.8919
1,145,1.25794,1.06551,0.03098,0.0171,25.2842,0.8730
1,146,1.28361,1.19174,0.04593,0.0317,23.0529,0.8610
1,147,1.19996,1.23382,0.03443,0.0231,25.4586,0.8842
1,148,1.08856,1.39541,0.02543,0.0134,27.2070,0.8861
1,149,1.32811,1.15774,0.03247,0.0163,24.7957,0.8874
1,150,1.27392,1.24117,0.04013,0.0273,23.6874,0.8704
1,151,1.09028,1.46395,0.03638,0.0232,24.5611,0.8754
1,152,1.17286,1.24962,0.02705,0.0171,27.0848,0.8917
2,1,1.01389,1.39148,0.02555,0.0132,26.6635,0.8870
2,2,1.29785,1.08660,0.03421,0.0207,25.5076,0.8742
2,3,1.06292,1.59093,0.03805,0.0255,24.8482,0.8700
2,4,1.24654,1.36721,0.04542,0.0342,24.3353,0.8703
2,5,1.17624,1.51179,0.03203,0.0175,25.0849,0.8749
2,6,1.25008,1.13569,0.02484,0.0128,26.8671,0.8946
2,7,1.05530,1.28108,0.03299,0.0172,25.5583,0.8768
2,8,1.12124,1.26719,0.03702,0.0229,24.5340,0.8637
2,9,1.28355,1.07957,0.03120,0.0163,25.2778,0.8749
2,10,1.25477,1.01628,0.02286,0.0099,27.5037,0.8961
2,11,1.16019,1.26661,0.03408,0.0188,25.6098,0.8772
2,12,1.09655,1.40849,0.02482,0.0148,27.3874,0.8947
2,13,1.13220,1.50758,0.04342,0.0298,23.5484,0.8704
2,14,1.24838,1.15499,0.03196,0.0179,25.3040,0.8845
2,15,1.11525,1.52740,0.03697,0.0241,25.0072,0.8767
2,16,1.30667,1.14043,0.02568,0.0125,26.0021,0.8891
2,17,1.06825,1.68936,0.03183,0.0181,25.5274,0.8774
2,18,0.98624,1.50552,0.02990,0.0146,26.1222,0.8803
2,19,1.01434,1.23231,0.02860,0.0143,26.3145,0.8847
2,20,1.26738,1.37916,0.04120,0.0201,24.5595,0.8713
2,21,1.29886,1.39431,0.04483,0.0322,23.4610,0.8632
2,22,1.42910,1.40214,0.03253,0.0183,24.6970,0.8787
2,23,1.34881,1.19926,0.03454,0.0225,25.4458,0.8838
2,24,1.38932,0.97290,0.02603,0.0134,26.4670,0.8923
2,25,1.39025,1.04791,0.03103,0.0192,25.2894,0.8854
2,26,1.09421,1.36840,0.03201,0.0182,25.2399,0.8801
2,27,1.17942,1.22230,0.02128,0.0081,28.3475,0.9130
2,28,1.16687,1.41875,0.03781,0.0247,24.2740,0.8768
2,29,1.33172,1.29260,0.02945,0.0148,25.3267,0.8857
2,30,1.08727,1.33547,0.02754,0.0144,26.0538,0.8868
2,31,1.34216,1.02660,0.02854,0.0152,26.7671,0.9012
2,32,1.29822,1.14850,0.03051,0.0181,25.9936,0.8827
2,33,1.05463,1.60764,0.03256,0.0194,25.5387,0.8804
2,34,1.34344,1.14317,0.03348,0.0208,25.1449,0.8874
2,35,1.22933,1.26787,0.03432,0.0175,24.7948,0.8834
2,36,1.17337,1.42631,0.04322,0.0306,24.3599,0.8701
2,37,1.30220,1.08968,0.03193,0.0183,26.2323,0.8812
2,38,1.32769,1.05265,0.03168,0.0190,26.2435,0.8915
2,39,1.28165,1.06265,0.02808,0.0151,26.0797,0.8977
2,40,1.17300,1.62617,0.03908,0.0264,24.1047,0.8765
2,41,1.36290,1.23562,0.03074,0.0178,25.9478,0.8910
2,42,1.47588,1.10152,0.03843,0.0249,23.5985,0.8740
2,43,1.33756,1.17031,0.03100,0.0183,25.4070,0.8881
2,44,1.13657,1.62972,0.04472,0.0289,23.4964,0.8667
2,45,1.13275,1.19650,0.03292,0.0186,25.1481,0.8806
2,46,1.28813,1.89825,0.07659,0.0576,18.7282,0.8333
2,47,1.11720,1.52911,0.02929,0.0179,26.3286,0.8920
2,48,1.25876,1.13079,0.03159,0.0212,26.4378,0.8941
2,49,0.99787,1.70421,0.03161,0.0173,25.2577,0.8901
2,50,1.10680,1.28698,0.02612,0.0135,27.3966,0.8945
2,51,1.04659,1.71190,0.03975,0.0273,24.4841,0.8756
2,52,0.88279,1.72352,0.03856,0.0239,24.4696,0.8804
2,53,1.08114,1.36826,0.03445,0.0177,25.1101,0.8895
2,54,1.03713,1.74776,0.03296,0.0176,24.6961,0.8917
2,55,1.05187,1.44509,0.04004,0.0265,25.4608,0.8855
2,56,1.08163,1.44093,0.03953,0.0237,23.3909,0.8747
2,57,1.25392,1.30463,0.03132,0.0166,25.7515,0.8870
2,58,1.18821,1.34182,0.03061,0.0171,26.1129,0.8902
2,59,1.21986,1.37294,0.03519,0.0223,24.8861,0.8817
2,60,1.38153,1.30565,0.03456,0.0209,24.7386,0.8858
2,61,1.49355,0.84145,0.03122,0.0174,26.2903,0.8872
2,62,1.54523,0.87801,0.02887,0.0163,25.1557,0.8953
2,63,1.32030,1.16100,0.03023,0.0171,25.4985,0.8889
2,64,1.32269,1.19737,0.03110,0.0173,25.2998,0.8873
2,65,1.20334,1.33504,0.03410,0.0198,25.3723,0.8810
2,66,1.34284,1.29032,0.04406,0.0296,22.8055,0.8646
2,67,1.42081,1.17374,0.03854,0.0243,24.9031,0.8818
2,68,1.36272,1.08910,0.02714,0.0160,25.8082,0.9001
2,69,1.32257,1.10419,0.03391,0.0215,25.2013,0.8849
2,70,1.16343,1.35717,0.03052,0.0187,24.7252,0.8948
2,71,1.37757,1.12853,0.03373,0.0199,25.6022,0.8886
2,72,1.34903,1.06688,0.02339,0.0112,28.5647,0.9110
2,73,0.97234,1.56260,0.02849,0.0170,26.3803,0.8991
2,74,1.06435,1.38276,0.03701,0.0237,24.2412,0.8850
2,75,1.23211,1.21699,0.03074,0.0160,25.5381,0.8974
2,76,1.22193,1.20876,0.02813,0.0155,25.5752,0.8966
2,77,1.07275,1.55585,0.02766,0.0144,26.7616,0.8971
2,78,1.24366,1.30906,0.04325,0.0318,23.0003,0.8808
2,79,1.21188,1.25017,0.02867,0.0163,26.4416,0.9018
2,80,1.09288,1.46311,0.03023,0.0202,25.4061,0.9036
2,81,1.15571,1.47597,0.03809,0.0266,23.5846,0.8858
2,82,1.29995,1.27577,0.04306,0.0308,24.3964,0.8731
2,83,1.44799,1.23391,0.03382,0.0194,24.9581,0.8800
2,84,1.31102,1.25618,0.02883,0.0167,25.7591,0.9006
2,85,1.27611,1.16784,0.03166,0.0178,24.9424,0.9010
2,86,1.34222,1.05086,0.02813,0.0167,26.1874,0.8974
2,87,1.15250,1.13495,0.02506,0.0132,26.7600,0.9039
2,88,1.07538,1.49717,0.02980,0.0175,26.5303,0.8944
2,89,1.37428,1.14810,0.03435,0.0209,24.7566,0.8894
2,90,1.25492,1.49409,0.03917,0.0241,24.3576,0.8719
2,91,1.33113,1.17235,0.03895,0.0255,23.0808,0.8720
2,92,1.14365,1.47005,0.04299,0.0289,22.9973,0.8767
2,93,1.13789,1.34136,0.03521,0.0206,23.8773,0.8812
2,94,1.26605,1.19980,0.03572,0.0212,23.6630,0.8804
2,95,1.21426,1.22554,0.03111,0.0169,26.6862,0.8908
2,96,1.06220,1.45513,0.03071,0.0194,24.8292,0.8974
2,97,1.22828,1.14578,0.03430,0.0194,24.9957,0.8917
2,98,1.28955,1.36564,0.03278,0.0226,24.8267,0.8957
2,99,1.19022,1.34382,0.02864,0.0172,25.6920,0.9038
2,100,1.41311,1.12675,0.03248,0.0207,26.0401,0.8948
2,101,1.45892,0.96953,0.04030,0.0280,23.2894,0.8863
2,102,1.43033,1.03419,0.03702,0.0240,24.7691,0.8836
2,103,1.38120,1.01038,0.02904,0.0156,25.9332,0.8926
2,104,1.33827,1.04465,0.03317,0.0222,25.3336,0.8939
2,105,1.32219,1.15291,0.03521,0.0235,24.9690,0.8892
2,106,1.28046,1.07191,0.03052,0.0196,26.0111,0.9044
2,107,1.23306,1.24161,0.02731,0.0156,26.6185,0.9038
2,108,1.38749,1.21061,0.03698,0.0232,24.6045,0.8898
2,109,1.32800,1.05663,0.02855,0.0174,25.8204,0.9081
2,110,1.09092,1.34686,0.02950,0.0159,26.1747,0.8850
2,111,1.21732,1.25505,0.03279,0.0188,26.1279,0.8918
2,112,1.17527,1.56089,0.03581,0.0210,24.0308,0.8834
2,113,1.14645,1.27717,0.03216,0.0172,24.9941,0.9020
2,114,1.09160,1.38917,0.03038,0.0184,26.2446,0.9019
2,115,1.16157,1.22677,0.02656,0.0146,27.3985,0.8988
2,116,0.99201,1.51436,0.03024,0.0184,25.1044,0.8904
2,117,1.39520,1.08579,0.03623,0.0225,24.0780,0.8828
2,118,1.17129,1.56655,0.03525,0.0213,24.2361,0.8763
2,119,1.15500,1.22199,0.03087,0.0185,25.5314,0.8987
2,120,1.17827,1.46203,0.03373,0.0223,24.2857,0.8954
2,121,0.94273,1.81194,0.03001,0.0166,26.0169,0.8994
2,122,1.25438,1.53784,0.02714,0.0144,25.7829,0.8909
2,123,1.48476,0.97255,0.02823,0.0151,25.8774,0.9030
2,124,1.41425,1.01458,0.02961,0.0170,26.0113,0.9029
2,125,1.38668,1.08077,0.03452,0.0230,24.4848,0.8914
2,126,1.37965,1.10809,0.03903,0.0249,23.2691,0.8734
2,127,1.37853,0.99834,0.03416,0.0202,24.6651,0.8769
2,128,1.39147,1.01322,0.02574,0.0134,27.4966,0.9029
2,129,1.36971,1.00734,0.02575,0.0142,26.3461,0.9003
2,130,1.26804,1.01191,0.02649,0.0155,26.1909,0.9050
2,131,1.25040,1.21369,0.03402,0.0230,25.0163,0.8871
2,132,1.19999,1.16490,0.02854,0.0172,26.7463,0.8984
2,133,1.31304,1.04027,0.02556,0.0121,27.0553,0.9013
2,134,1.32250,1.10059,0.03105,0.0205,25.5510,0.8948
2,135,1.14047,1.37443,0.02637,0.0147,26.6587,0.9053
2,136,1.22512,1.31353,0.03484,0.0219,25.3935,0.8897
2,137,1.15653,1.56623,0.03829,0.0269,24.1291,0.8865
2,138,1.38379,1.10322,0.04192,0.0289,23.2164,0.8774
2,139,1.25104,1.40255,0.03565,0.0240,24.8342,0.8896
2,140,1.20350,1.34229,0.03062,0.0165,25.1143,0.8912
2,141,1.31716,0.96223,0.02071,0.0108,27.1562,0.9150
2,142,1.14136,1.20107,0.02716,0.0173,26.7121,0.9033
2,143,1.11848,1.37668,0.03128,0.0186,25.6174,0.8891
2,144,1.26085,1.24864,0.02638,0.0132,25.6331,0.9084
2,145,1.40583,1.06257,0.02917,0.0169,25.0116,0.8908
2,146,1.33321,1.11002,0.02818,0.0182,25.8445,0.8997
2,147,1.04493,1.53331,0.02515,0.0144,26.7276,0.9092
2,148,1.16350,1.12572,0.02360,0.0108,28.0183,0.9175
2,149,1.18415,1.01199,0.02921,0.0184,26.3491,0.9000
2,150,1.30589,1.45958,0.02556,0.0161,27.8594,0.9103
2,151,1.48028,1.15771,0.03387,0.0224,26.0128,0.8876
2,152,1.45297,1.00014,0.02721,0.0149,27.5537,0.9007
3,1,1.52297,1.00293,0.03092,0.0168,25.4047,0.8901
3,2,1.38846,0.95417,0.02616,0.0148,26.4306,0.9062
3,3,1.23607,1.17916,0.02683,0.0143,27.4798,0.9014
3,4,1.16521,1.29571,0.03047,0.0176,25.9954,0.8981
3,5,1.39662,1.01203,0.02381,0.0129,27.3639,0.9113
3,6,1.30100,1.17904,0.02920,0.0188,26.7017,0.9043
3,7,1.00645,1.74839,0.02649,0.0133,27.4811,0.9093
3,8,1.24689,1.82613,0.05799,0.0426,20.7903,0.8639
3,9,1.26833,1.54456,0.03883,0.0224,22.6653,0.8816
3,10,1.31306,1.24803,0.03530,0.0254,24.5670,0.8958
3,11,1.10668,1.32720,0.02734,0.0170,26.6269,0.9017
3,12,1.49886,1.35240,0.03213,0.0217,23.9751,0.8990
3,13,1.34698,1.33318,0.03290,0.0228,25.6282,0.8977
3,14,1.27484,1.18681,0.04564,0.0327,22.7773,0.8736
3,15,1.27193,1.16621,0.03176,0.0199,26.2214,0.8951
3,16,1.28546,1.05700,0.02959,0.0192,27.5405,0.9037
3,17,1.34982,0.88797,0.02364,0.0138,27.6939,0.9095
3,18,1.32058,1.06867,0.02999,0.0203,25.9117,0.9010
3,19,1.15205,1.40854,0.04231,0.0358,24.7994,0.8989
3,20,1.14475,1.28835,0.03122,0.0202,26.3930,0.8929
3,21,1.08972,1.21997,0.02907,0.0151,26.8485,0.9160
3,22,1.14590,1.34821,0.03637,0.0237,24.6430,0.8829
3,23,1.19021,1.29406,0.03506,0.0221,24.7264,0.8914
3,24,1.08167,1.39984,0.03469,0.0224,24.6408,0.8969
3,25,1.19423,1.23562,0.03741,0.0260,23.9763,0.8932
3,26,1.02120,1.79122,0.02846,0.0143,26.8415,0.9004
3,27,1.52250,1.20392,0.02450,0.0113,27.0204,0.8970
3,28,1.41977,0.97241,0.03322,0.0203,24.7695,0.8900
3,29,1.39602,0.96831,0.02282,0.0108,28.7436,0.9094
3,30,1.29098,1.17403,0.02315,0.0128,27.1444,0.9107
3,31,1.25379,1.16660,0.02417,0.0127,27.2242,0.9093
3,32,1.05369,1.40195,0.03424,0.0226,24.8532,0.8887
3,33,1.29700,1.00201,0.02798,0.0174,25.7452,0.9049
3,34,0.99438,1.91556,0.03003,0.0190,25.7192,0.8975
3,35,0.98503,1.66686,0.03456,0.0237,24.4147,0.8931
3,36,1.18654,1.90916,0.03473,0.0250,24.5275,0.9089
3,37,1.36529,1.30118,0.04595,0.0348,21.9332,0.8838
3,38,1.55612,0.91401,0.02947,0.0202,26.1476,0.9105
3,39,1.45784,1.11370,0.03149,0.0206,25.8195,0.9043
3,40,1.40743,0.93232,0.03099,0.0196,24.5404,0.8980
3,41,1.41003,0.93114,0.02766,0.0172,26.8783,0.9077
3,42,1.35729,1.03244,0.02801,0.0173,25.5434,0.9058
3,43,1.36709,1.12719,0.03354,0.0221,23.9170,0.8934
3,44,1.39026,1.05132,0.03005,0.0205,25.9993,0.9112
3,45,1.35796,0.95050,0.02333,0.0128,27.3616,0.9116
3,46,1.35688,0.95502,0.02625,0.0146,26.3303,0.9142
3,47,1.36017,0.94175,0.02348,0.0123,28.2460,0.9159
3,48,1.35249,1.03919,0.03327,0.0206,23.5427,0.8959
3,49,1.29786,1.02279,0.02719,0.0164,25.3204,0.9052
3,50,1.07284,1.45841,0.03329,0.0227,26.0657,0.8922
3,51,1.36213,1.08653,0.02820,0.0157,25.6165,0.9077
3,52,1.35371,1.00148,0.02839,0.0163,26.9646,0.9133
3,53,1.27679,1.16337,0.02406,0.0125,26.4974,0.9199
3,54,1.23151,1.21615,0.02683,0.0157,26.3290,0.9083
3,55,1.07076,1.43885,0.03360,0.0212,24.9457,0.8860
3,56,1.17630,1.13066,0.03109,0.0190,26.3214,0.8943
3,57,1.26619,1.24196,0.03219,0.0170,24.3928,0.8951
3,58,1.35847,1.09323,0.03296,0.0198,25.6495,0.9023
3,59,1.34409,1.10095,0.02344,0.0121,27.2300,0.9092
3,60,1.26443,1.43940,0.02631,0.0151,26.2164,0.9110
3,61,1.22475,1.84814,0.02969,0.0161,25.0297,0.8949
3,62,1.62077,1.28083,0.04297,0.0316,23.3548,0.8848
3,63,1.40132,0.96074,0.04190,0.0257,23.5727,0.8863
3,64,1.50539,1.25189,0.05106,0.0342,21.6698,0.8642
3,65,1.40516,1.23952,0.03341,0.0207,24.6540,0.8915
3,66,1.42368,1.01899,0.02919,0.0167,26.1724,0.9136
3,67,1.39835,0.89911,0.02540,0.0129,26.8458,0.9196
3,68,1.41332,1.06442,0.03730,0.0263,24.5300,0.8962
3,69,1.45080,1.05226,0.03304,0.0198,25.9449,0.8961
3,70,1.43413,0.95160,0.02509,0.0140,26.9579,0.9025
3,71,1.41069,1.01107,0.03295,0.0236,26.0871,0.8995
3,72,1.39225,1.00096,0.03137,0.0221,24.8796,0.8967
3,73,1.39139,0.95265,0.02509,0.0146,27.4199,0.9118
3,74,1.38421,0.98706,0.02840,0.0176,26.5311,0.8959
3,75,1.40440,0.97156,0.02886,0.0172,26.4320,0.9082
3,76,1.39352,0.96221,0.02827,0.0168,25.5811,0.9025
3,77,1.38578,0.97395,0.02809,0.0163,25.5980,0.9051
3,78,1.35902,0.98764,0.02833,0.0182,27.5049,0.9157
3,79,1.38405,0.89217,0.01985,0.0095,28.1028,0.9129
3,80,1.36984,1.00699,0.02963,0.0180,25.9869,0.8957
3,81,1.34070,1.08961,0.03460,0.0260,27.7028,0.9023
3,82,1.35794,0.98836,0.02700,0.0150,24.9152,0.9193
3,83,1.34285,0.91874,0.02285,0.0116,27.4011,0.9087
3,84,1.35231,0.98675,0.02825,0.0167,25.8197,0.8947
3,85,1.34778,1.00370,0.02653,0.0162,26.0623,0.9050
3,86,1.36525,0.97039,0.02280,0.0132,26.9547,0.9178
3,87,1.35369,0.94889,0.02476,0.0145,26.8102,0.9181
3,88,1.34928,0.99905,0.03046,0.0209,26.3202,0.9036
3,89,1.33346,1.12460,0.03999,0.0309,24.8132,0.8901
3,90,1.36030,1.02046,0.02601,0.0147,26.7609,0.9161
3,91,1.34844,1.05880,0.03573,0.0265,24.0098,0.8988
3,92,1.36140,1.03939,0.03320,0.0201,25.2878,0.8862
3,93,1.41160,0.94595,0.02275,0.0143,28.2557,0.9251
3,94,1.41463,0.98672,0.02887,0.0194,25.1002,0.9036
3,95,1.36607,0.96099,0.02258,0.0133,28.9276,0.9212
3,96,1.31391,1.00314,0.03084,0.0224,27.2698,0.9090
3,97,1.34161,1.02902,0.03084,0.0212,25.5280,0.9066
3,98,1.36489,0.96583,0.02193,0.0129,28.0599,0.9238
3,99,1.35148,1.02951,0.03094,0.0210,25.4579,0.9023
3,100,1.37598,0.98522,0.02446,0.0153,27.9712,0.9180
3,101,1.36247,0.95656,0.02699,0.0157,26.5035,0.9126
3,102,1.34033,0.97773,0.02553,0.0154,26.2812,0.9191
3,103,1.32265,1.01508,0.03123,0.0211,25.5233,0.9046
3,104,1.33453,0.99216,0.02572,0.0174,27.1461,0.9197
3,105,1.34956,0.91038,0.02068,0.0122,27.9965,0.9270
