Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1196,15.1412,0.4584,0.81
10,0.1114,15.4485,0.4884,3.36
20,0.1114,15.4473,0.4881,4.24
30,0.1101,15.4987,0.5029,6.64
40,0.1119,15.4302,0.4940,7.48
50,0.1094,15.5259,0.5058,7.97
60,0.1098,15.5124,0.5059,8.25
70,0.1093,15.5298,0.5073,8.31
80,0.1093,15.5321,0.5086,8.36
90,0.1093,15.5321,0.5087,8.37
100,0.1093,15.5321,0.5087,8.40
110,0.1093,15.5322,0.5089,8.52
120,0.1093,15.5322,0.5089,8.52
130,0.1093,15.5322,0.5089,8.52
140,0.1093,15.5321,0.5090,8.72
150,0.1093,15.5301,0.5078,8.55
160,0.1095,15.5220,0.5055,8.35
170,0.1096,15.5216,0.5063,8.09
180,0.1095,15.5238,0.5059,7.79
190,0.1095,15.5233,0.5058,7.83
200,0.1100,15.5052,0.5027,7.54
210,0.1100,15.5052,0.5027,7.54
220,0.1109,15.4695,0.4927,6.56
230,0.1117,15.4388,0.4840,6.46
240,0.1113,15.4516,0.4858,6.40
250,0.1111,15.4596,0.4897,6.45
260,0.1112,15.4573,0.4881,6.34
270,0.1101,15.4991,0.4964,6.72
280,0.1101,15.4994,0.4968,6.73
290,0.1102,15.4972,0.4974,6.82
300,0.1100,15.5035,0.4992,7.32
310,0.1103,15.4939,0.4975,7.52
320,0.1103,15.4939,0.4977,7.55
330,0.1100,15.5032,0.5022,8.67
340,0.1124,15.4100,0.4838,8.52
350,0.1081,15.5808,0.5028,8.84
360,0.1066,15.6398,0.5122,8.99
370,0.1065,15.6456,0.5150,9.38
380,0.1068,15.6334,0.5141,10.82
390,0.1051,15.7024,0.5259,11.20
400,0.1051,15.7018,0.5257,11.04
410,0.1051,15.7027,0.5260,11.06
420,0.1046,15.7233,0.5288,11.02
430,0.1045,15.7260,0.5297,10.90
440,0.1047,15.7184,0.5287,11.40
450,0.1043,15.7364,0.5312,11.98
460,0.1041,15.7425,0.5332,12.47
470,0.1041,15.7436,0.5341,12.65
480,0.1041,15.7434,0.5341,12.65
490,0.1042,15.7410,0.5328,11.93
500,0.3385,10.6566,0.2328,11.47
510,0.3329,10.7285,0.2338,10.12
520,0.3339,10.7166,0.2292,9.23
530,0.3344,10.7096,0.2302,9.07
540,0.3330,10.7277,0.2333,8.94
550,0.3297,10.7706,0.2338,8.73
560,0.3284,10.7885,0.2340,8.42
570,0.3263,10.8157,0.2341,8.29
580,0.3265,10.8134,0.2343,8.24
590,0.3265,10.8136,0.2348,8.13
600,0.3278,10.7965,0.2334,7.71
610,0.3280,10.7937,0.2324,7.50
620,0.3281,10.7916,0.2307,6.88
630,0.3290,10.7807,0.2285,6.64
640,0.3290,10.7800,0.2289,6.67
650,0.3293,10.7769,0.2272,6.58
660,0.3295,10.7736,0.2265,6.52
670,0.3296,10.7723,0.2273,6.68
680,0.3306,10.7591,0.2260,6.70
690,0.3265,10.8129,0.2335,7.19
700,0.3287,10.7843,0.2306,6.17
710,0.3423,10.6080,0.2219,5.48
720,0.3300,10.7670,0.2365,6.68
730,0.3304,10.7618,0.2377,6.55
740,0.3298,10.7692,0.2393,6.76
750,0.2899,11.3304,0.2550,8.08
760,0.2874,11.3670,0.2595,8.68
770,0.2864,11.3818,0.2620,8.98
780,0.2865,11.3806,0.2620,8.64
790,0.2862,11.3850,0.2629,8.49
800,0.2956,11.2457,0.2584,8.56
810,0.2864,11.3823,0.2639,8.59
820,0.2855,11.3965,0.2652,8.77
830,0.2835,11.4272,0.2744,9.41
840,0.2830,11.4341,0.2777,9.74
850,0.2939,11.2696,0.2896,11.31
860,0.3011,11.1648,0.2973,12.49
870,0.2857,11.3934,0.3140,13.98
880,0.2713,11.6181,0.3239,14.63
890,0.2508,11.9589,0.3367,15.74
900,0.2823,11.4444,0.3383,15.71
910,0.1840,13.3029,0.3518,15.95
920,0.1553,14.0413,0.3665,17.21
930,0.1605,13.8983,0.3666,17.57
940,0.1675,13.7109,0.3683,18.42
950,0.1514,14.1504,0.4029,20.11
960,0.1517,14.1430,0.4045,20.62
970,0.1517,14.1411,0.4032,20.51
980,0.1437,14.3791,0.4116,21.02
990,0.1442,14.3619,0.4109,20.96
