Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1471,14.2748,0.3288,0.81
10,0.1481,14.2476,0.3330,1.76
20,0.1335,14.6961,0.3411,2.38
30,0.1344,14.6694,0.3380,2.70
40,0.1306,14.7937,0.3408,3.16
50,0.1276,14.8941,0.3451,4.07
60,0.1271,14.9110,0.3498,4.79
70,0.1273,14.9026,0.3507,4.95
80,0.1286,14.8615,0.3494,6.12
90,0.1160,15.3079,0.3633,6.94
100,0.1164,15.2909,0.3652,7.05
110,0.1050,15.7392,0.3847,9.07
120,0.1062,15.6914,0.3788,11.05
130,0.1058,15.7072,0.3769,11.81
140,0.1067,15.6686,0.3729,11.87
150,0.1057,15.7116,0.3783,12.55
160,0.1053,15.7287,0.3782,13.63
170,0.1059,15.7030,0.3813,13.79
180,0.1073,15.6469,0.3681,13.85
190,0.1052,15.7328,0.3783,14.67
200,0.1061,15.6969,0.3739,15.74
210,0.1055,15.7199,0.3722,16.19
220,0.1059,15.7049,0.3708,16.39
230,0.1069,15.6617,0.3678,16.45
240,0.1055,15.7217,0.3711,18.70
250,0.1050,15.7405,0.3757,19.45
260,0.1069,15.6632,0.3656,19.84
270,0.1064,15.6843,0.3695,19.97
280,0.1061,15.6951,0.3635,19.97
290,0.1068,15.6670,0.3662,19.97
300,0.1055,15.7213,0.3693,19.97
310,0.1043,15.7692,0.3754,19.97
320,0.1050,15.7402,0.3727,20.00
330,0.1049,15.7428,0.3733,20.00
340,0.1053,15.7264,0.3705,20.07
350,0.1042,15.7738,0.3736,20.75
360,0.1072,15.6499,0.3677,20.75
370,0.1042,15.7725,0.3705,21.99
380,0.1071,15.6557,0.3596,22.57
390,0.1063,15.6857,0.3625,22.84
400,0.1060,15.6978,0.3622,23.25
410,0.1064,15.6815,0.3637,23.30
420,0.1076,15.6330,0.3588,23.30
430,0.1071,15.6539,0.3599,23.30
440,0.1071,15.6549,0.3560,23.30
450,0.1056,15.7137,0.3669,23.30
460,0.1072,15.6489,0.3565,23.30
470,0.1060,15.7001,0.3673,23.30
480,0.1091,15.5724,0.3500,23.30
490,0.1072,15.6503,0.3599,23.30
500,0.1088,15.5877,0.3525,23.30
510,0.1065,15.6767,0.3628,23.36
520,0.1054,15.7244,0.3671,23.82
530,0.1065,15.6791,0.3643,23.98
540,0.1064,15.6842,0.3622,24.01
550,0.1076,15.6336,0.3583,24.66
560,0.1078,15.6245,0.3592,24.77
570,0.1068,15.6677,0.3617,24.77
580,0.1059,15.7026,0.3638,24.77
590,0.1059,15.7030,0.3671,24.77
600,0.1070,15.6595,0.3597,24.77
610,0.1070,15.6601,0.3625,24.77
620,0.1057,15.7120,0.3657,25.09
630,0.1076,15.6340,0.3630,25.61
640,0.1072,15.6489,0.3611,25.69
650,0.1077,15.6312,0.3626,26.18
660,0.1061,15.6958,0.3682,26.64
670,0.1059,15.7016,0.3670,26.64
680,0.1078,15.6262,0.3646,26.64
690,0.1069,15.6628,0.3659,27.03
700,0.1069,15.6644,0.3662,27.84
710,0.1073,15.6481,0.3616,27.90
720,0.1074,15.6414,0.3627,28.16
730,0.1077,15.6286,0.3594,28.39
740,0.1093,15.5674,0.3528,28.91
750,0.1079,15.6231,0.3588,28.91
760,0.1071,15.6534,0.3600,28.91
770,0.1079,15.6215,0.3576,28.97
780,0.1086,15.5950,0.3540,28.97
790,0.1095,15.5592,0.3501,28.97
800,0.1078,15.6252,0.3535,28.97
810,0.1080,15.6198,0.3556,29.18
820,0.1077,15.6282,0.3582,29.30
830,0.1081,15.6129,0.3559,29.30
840,0.1092,15.5692,0.3491,29.36
850,0.1082,15.6098,0.3551,31.06
860,0.1083,15.6048,0.3553,32.75
870,0.1074,15.6423,0.3570,32.94
880,0.1094,15.5616,0.3493,33.14
890,0.1094,15.5621,0.3492,33.24
900,0.1081,15.6141,0.3574,33.24
910,0.1094,15.5635,0.3530,33.99
920,0.1096,15.5545,0.3482,34.77
930,0.1083,15.6054,0.3587,36.30
940,0.1095,15.5580,0.3532,37.11
950,0.1083,15.6041,0.3567,37.89
960,0.1050,15.7404,0.3605,39.85
970,0.1069,15.6623,0.3497,40.01
980,0.1057,15.7120,0.3570,40.50
990,0.1009,15.9134,0.3528,41.83
