Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1272,14.8721,0.3465,0.81
10,0.1103,15.4914,0.3889,2.86
20,0.1081,15.5799,0.3959,3.55
30,0.1107,15.4759,0.3971,3.91
40,0.1103,15.4902,0.4007,4.65
50,0.1102,15.4951,0.4030,5.66
60,0.1091,15.5388,0.4070,6.77
70,0.1092,15.5368,0.4072,7.78
80,0.1090,15.5417,0.4093,8.50
90,0.1091,15.5394,0.4097,8.59
100,0.1091,15.5401,0.4101,8.71
110,0.1091,15.5411,0.4107,8.86
120,0.1090,15.5424,0.4116,9.16
130,0.1090,15.5424,0.4116,9.16
140,0.1090,15.5424,0.4116,9.16
150,0.1090,15.5424,0.4116,9.16
160,0.1090,15.5424,0.4116,9.16
170,0.1090,15.5424,0.4116,9.16
180,0.1084,15.5690,0.4145,9.81
190,0.1084,15.5690,0.4145,9.81
200,0.1060,15.6657,0.4179,10.12
210,0.1020,15.8312,0.4264,11.25
220,0.1020,15.8312,0.4264,11.25
230,0.1020,15.8312,0.4264,11.25
240,0.1010,15.8746,0.4293,11.52
250,0.1005,15.8974,0.4317,11.65
260,0.1001,15.9143,0.4320,11.71
270,0.0986,15.9778,0.4332,11.87
280,0.0986,15.9778,0.4332,11.87
290,0.0986,15.9778,0.4332,11.87
300,0.0986,15.9778,0.4332,11.87
310,0.0986,15.9778,0.4332,11.87
320,0.0986,15.9778,0.4332,11.87
330,0.0986,15.9778,0.4332,11.87
340,0.0986,15.9778,0.4332,11.87
350,0.0986,15.9778,0.4332,11.87
360,0.0986,15.9778,0.4332,11.87
370,0.0986,15.9778,0.4332,11.87
380,0.0986,15.9778,0.4332,11.87
390,0.0986,15.9778,0.4332,11.87
400,0.0986,15.9778,0.4332,11.87
410,0.0984,15.9870,0.4336,11.90
420,0.0984,15.9870,0.4336,11.90
430,0.0984,15.9870,0.4336,11.90
440,0.0984,15.9870,0.4336,11.90
450,0.0984,15.9870,0.4336,11.90
460,0.0984,15.9870,0.4336,11.90
470,0.0984,15.9870,0.4336,11.90
480,0.0984,15.9870,0.4336,11.90
490,0.0963,16.0801,0.4374,12.03
500,0.0918,16.2907,0.4403,12.29
510,0.0915,16.3018,0.4403,12.32
520,0.0905,16.3498,0.4414,12.39
530,0.0905,16.3498,0.4414,12.39
540,0.0905,16.3498,0.4414,12.39
550,0.0905,16.3498,0.4414,12.39
560,0.0905,16.3498,0.4414,12.39
570,0.0905,16.3498,0.4414,12.39
580,0.0905,16.3498,0.4414,12.39
590,0.0905,16.3498,0.4414,12.39
600,0.0905,16.3498,0.4414,12.39
610,0.0905,16.3498,0.4414,12.39
620,0.0905,16.3498,0.4414,12.39
630,0.0905,16.3498,0.4414,12.39
640,0.0905,16.3498,0.4414,12.39
650,0.0905,16.3498,0.4414,12.39
660,0.0905,16.3498,0.4414,12.39
670,0.0905,16.3498,0.4414,12.39
680,0.0905,16.3498,0.4414,12.39
690,0.0905,16.3498,0.4414,12.39
700,0.0905,16.3498,0.4414,12.39
710,0.0906,16.3448,0.4419,12.65
720,0.0906,16.3448,0.4421,12.70
730,0.0906,16.3448,0.4421,12.70
740,0.0906,16.3448,0.4421,12.70
750,0.0903,16.3586,0.4435,12.97
760,0.0903,16.3586,0.4435,12.97
770,0.0903,16.3586,0.4435,12.97
780,0.0903,16.3586,0.4435,12.97
790,0.0903,16.3586,0.4435,12.97
800,0.0903,16.3586,0.4435,12.97
810,0.0903,16.3586,0.4435,12.97
820,0.0903,16.3586,0.4435,12.97
830,0.0903,16.3586,0.4435,12.97
840,0.0903,16.3586,0.4435,12.97
850,0.0903,16.3586,0.4435,12.97
860,0.0903,16.3586,0.4435,12.97
870,0.0903,16.3586,0.4435,12.97
880,0.0903,16.3586,0.4435,12.97
890,0.0903,16.3586,0.4435,12.97
900,0.0903,16.3586,0.4435,12.97
910,0.0903,16.3586,0.4435,12.97
920,0.0902,16.3672,0.4439,13.12
930,0.0881,16.4690,0.4486,14.18
940,0.0858,16.5815,0.4517,14.33
950,0.0864,16.5537,0.4515,14.63
960,0.0834,16.7071,0.4559,15.47
970,0.0795,16.9150,0.4758,16.65
980,0.0786,16.9647,0.4829,17.92
990,0.0784,16.9743,0.4841,18.47
