Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1699,13.6152,0.3059,0.81
10,0.1574,13.9486,0.3078,2.02
20,0.1496,14.1696,0.3078,3.09
30,0.1468,14.2499,0.3118,3.61
40,0.1464,14.2629,0.3175,4.65
50,0.1452,14.2988,0.3205,4.95
60,0.1410,14.4248,0.3332,6.90
70,0.1403,14.4468,0.3379,7.19
80,0.1391,14.4846,0.3434,7.52
90,0.1391,14.4844,0.3425,7.52
100,0.1392,14.4828,0.3439,7.75
110,0.1384,14.5066,0.3475,9.15
120,0.1382,14.5127,0.3482,9.39
130,0.1385,14.5021,0.3471,9.47
140,0.1380,14.5195,0.3474,9.52
150,0.1382,14.5125,0.3483,9.56
160,0.1359,14.5863,0.3509,9.65
170,0.1374,14.5369,0.3528,10.08
180,0.1360,14.5833,0.3551,10.32
190,0.1346,14.6268,0.3629,11.28
200,0.1322,14.7057,0.3797,13.14
210,0.1325,14.6973,0.3803,13.21
220,0.1314,14.7329,0.3867,13.67
230,0.1313,14.7346,0.3889,14.48
240,0.1314,14.7316,0.3922,15.03
250,0.1322,14.7044,0.3887,15.36
260,0.1293,14.8011,0.4002,16.43
270,0.1281,14.8422,0.4208,18.48
280,0.1152,15.3026,0.4307,20.47
290,0.1125,15.4072,0.4365,20.99
300,0.1130,15.3889,0.4475,23.04
310,0.1125,15.4060,0.4468,23.40
320,0.1131,15.3836,0.4478,23.63
330,0.1131,15.3815,0.4488,23.63
340,0.1132,15.3796,0.4484,23.63
350,0.1114,15.4479,0.4498,23.82
360,0.1128,15.3945,0.4531,24.08
370,0.1125,15.4067,0.4547,24.11
380,0.1127,15.3990,0.4541,24.11
390,0.1133,15.3766,0.4536,24.11
400,0.1135,15.3681,0.4533,24.11
410,0.1129,15.3918,0.4526,24.11
420,0.1124,15.4088,0.4540,24.11
430,0.1134,15.3732,0.4532,24.11
440,0.1124,15.4084,0.4543,24.11
450,0.1127,15.3992,0.4537,24.11
460,0.1130,15.3878,0.4541,24.11
470,0.1126,15.4010,0.4554,24.28
480,0.1121,15.4215,0.4555,24.34
490,0.1175,15.2175,0.4531,24.51
500,0.1090,15.5434,0.4635,25.29
510,0.1102,15.4953,0.4633,25.51
520,0.1100,15.5042,0.4642,25.58
530,0.1024,15.8166,0.4789,26.10
540,0.1023,15.8202,0.4798,26.10
550,0.1019,15.8340,0.4796,26.10
560,0.1017,15.8435,0.4801,26.20
570,0.1019,15.8342,0.4790,26.20
580,0.1030,15.7887,0.4777,26.23
590,0.1023,15.8198,0.4796,26.23
600,0.1024,15.8169,0.4782,26.23
610,0.1022,15.8240,0.4792,26.23
620,0.1027,15.8006,0.4782,26.23
630,0.0945,16.1615,0.4947,27.24
640,0.0905,16.3510,0.5080,28.25
650,0.0907,16.3398,0.5096,28.77
660,0.0905,16.3515,0.5106,28.77
670,0.0904,16.3546,0.5100,28.77
680,0.0891,16.4191,0.5150,29.23
690,0.0827,16.7430,0.5357,30.82
700,0.0825,16.7542,0.5361,32.55
710,0.0824,16.7563,0.5313,33.49
720,0.0815,16.8079,0.5363,33.88
730,0.0813,16.8169,0.5379,34.82
740,0.0812,16.8216,0.5382,35.41
750,0.0810,16.8314,0.5369,35.61
760,0.0809,16.8382,0.5368,35.87
770,0.0811,16.8291,0.5372,36.35
780,0.0810,16.8308,0.5340,37.36
790,0.0809,16.8395,0.5326,37.77
800,0.0812,16.8204,0.5334,37.77
810,0.0810,16.8304,0.5339,38.12
820,0.0808,16.8436,0.5327,38.74
830,0.0811,16.8297,0.5294,39.65
840,0.0813,16.8169,0.5279,39.99
850,0.0808,16.8417,0.5290,39.99
860,0.0812,16.8200,0.5286,39.99
870,0.0812,16.8222,0.5291,39.99
880,0.0812,16.8209,0.5277,39.99
890,0.0814,16.8117,0.5275,39.99
900,0.0813,16.8156,0.5275,39.99
910,0.0810,16.8320,0.5292,40.03
920,0.0809,16.8388,0.5300,40.38
930,0.0809,16.8365,0.5304,40.68
940,0.0810,16.8340,0.5299,41.02
950,0.0812,16.8208,0.5290,41.28
960,0.0813,16.8144,0.5294,41.31
970,0.0806,16.8570,0.5303,41.47
980,0.0798,16.8954,0.5331,41.76
990,0.0798,16.8979,0.5327,41.86
