Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1117,15.4379,0.4395,0.81
10,0.1218,15.0603,0.4298,1.69
20,0.1164,15.2576,0.4542,3.53
30,0.1073,15.6138,0.4865,5.62
40,0.1023,15.8199,0.5321,6.79
50,0.0970,16.0510,0.5385,7.39
60,0.0960,16.0961,0.5466,7.85
70,0.0953,16.1250,0.5506,8.02
80,0.0906,16.3452,0.5618,8.61
90,0.0906,16.3464,0.5620,8.64
100,0.0904,16.3555,0.5638,9.42
110,0.0902,16.3653,0.5697,9.81
120,0.0902,16.3642,0.5698,9.78
130,0.0891,16.4169,0.5716,9.82
140,0.0858,16.5828,0.5666,9.77
150,0.0831,16.7224,0.5682,10.41
160,0.0840,16.6751,0.5519,9.95
170,0.0815,16.8052,0.5544,10.51
180,0.0809,16.8377,0.5620,10.59
190,0.0809,16.8384,0.5621,10.64
200,0.0811,16.8295,0.5585,10.17
210,0.0813,16.8175,0.5608,10.86
220,0.0813,16.8181,0.5620,11.13
230,0.0825,16.7510,0.5565,11.07
240,0.0832,16.7185,0.5476,10.71
250,0.0840,16.6727,0.5560,11.01
260,0.0841,16.6674,0.5704,11.04
270,0.0904,16.3584,0.5638,11.16
280,0.0881,16.4698,0.5912,12.14
290,0.0879,16.4769,0.5915,12.11
300,0.0906,16.3466,0.5821,11.61
310,0.0906,16.3466,0.5821,11.61
320,0.0902,16.3680,0.5821,11.60
330,0.0881,16.4705,0.5834,11.61
340,0.0806,16.8536,0.5889,13.34
350,0.0794,16.9200,0.5918,13.58
360,0.0624,17.9662,0.5939,13.71
370,0.0595,18.1760,0.5905,13.76
380,0.0647,17.8078,0.5702,12.76
390,0.0663,17.7049,0.5684,12.68
400,0.0662,17.7080,0.5698,13.58
410,0.0661,17.7152,0.5701,13.65
420,0.0661,17.7159,0.5693,13.36
430,0.0665,17.6889,0.5564,12.54
440,0.0678,17.6054,0.5476,12.01
450,0.0668,17.6721,0.5499,11.76
460,0.0672,17.6428,0.5495,11.74
470,0.0626,17.9512,0.5609,12.76
480,0.0576,18.3152,0.5730,12.98
490,0.0586,18.2408,0.5685,14.49
500,0.3263,10.8163,0.2158,14.92
510,0.3109,11.0265,0.2274,15.24
520,0.2856,11.3940,0.2434,15.30
530,0.2996,11.1861,0.2391,15.24
540,0.2722,11.6034,0.2697,15.63
550,0.2679,11.6718,0.2918,16.87
560,0.2672,11.6835,0.2942,17.34
570,0.2559,11.8715,0.3037,17.68
580,0.2528,11.9240,0.3281,18.97
590,0.2486,11.9967,0.3276,18.87
600,0.2424,12.1076,0.3345,19.13
610,0.2496,11.9800,0.3283,18.39
620,0.2484,12.0013,0.3290,18.36
630,0.2485,11.9993,0.3294,18.10
640,0.2486,11.9970,0.3304,17.73
650,0.2445,12.0690,0.3308,17.06
660,0.2482,12.0040,0.3308,15.87
670,0.2481,12.0055,0.3214,14.30
680,0.2381,12.1846,0.3282,14.21
690,0.2300,12.3346,0.3329,14.13
700,0.2248,12.4334,0.3343,13.88
710,0.2462,12.0402,0.3207,12.80
720,0.2619,11.7709,0.3057,11.64
730,0.2718,11.6105,0.2941,10.76
740,0.2764,11.5367,0.2874,10.17
750,0.2827,11.4390,0.2767,9.00
760,0.2857,11.3937,0.2696,7.96
770,0.2921,11.2974,0.2536,6.60
780,0.3009,11.1684,0.2487,5.95
790,0.3008,11.1688,0.2494,5.96
800,0.3014,11.1608,0.2439,5.60
810,0.2997,11.1851,0.2463,5.47
820,0.2996,11.1864,0.2464,5.47
830,0.3045,11.1164,0.2468,5.65
840,0.3048,11.1125,0.2473,6.50
850,0.3044,11.1171,0.2503,7.12
860,0.3042,11.1207,0.2465,7.46
870,0.3035,11.1303,0.2537,7.74
880,0.3030,11.1380,0.2505,7.62
890,0.3006,11.1722,0.2485,7.14
900,0.3004,11.1748,0.2488,7.11
910,0.3101,11.0368,0.2459,6.93
920,0.3098,11.0418,0.2437,6.79
930,0.3183,10.9234,0.2408,6.05
940,0.3187,10.9182,0.2398,6.05
950,0.3028,11.1409,0.2494,6.97
960,0.2959,11.2403,0.2535,7.74
970,0.2959,11.2403,0.2534,7.72
980,0.2972,11.2216,0.2555,7.71
990,0.2969,11.2266,0.2570,7.97
