Epoch,Batch,LossD,LossG,LossG_recon,MSE,PSNR,SSIM
1,1,1.74442,1.98466,0.10383,0.0849,16.6886,0.7882
1,2,1.89508,1.80777,0.10700,0.0866,16.5730,0.7833
1,3,1.48199,1.72453,0.09443,0.0731,17.4886,0.7968
1,4,1.44129,1.70405,0.08852,0.0622,18.0693,0.7920
1,5,1.41115,1.65628,0.08318,0.0559,18.5686,0.7930
1,6,1.40245,1.57931,0.07504,0.0456,19.5076,0.7921
1,7,1.39858,1.56530,0.07599,0.0494,19.4532,0.7935
1,8,1.33908,1.49331,0.06836,0.0418,20.5471,0.7919
1,9,1.35962,1.46706,0.06896,0.0435,20.4447,0.7949
1,10,1.36308,1.42006,0.06718,0.0422,20.4510,0.8013
1,11,1.39368,1.33802,0.05872,0.0344,21.4851,0.8029
1,12,1.39526,1.27607,0.05424,0.0311,21.9924,0.8146
1,13,1.37165,1.28014,0.05227,0.0284,22.7872,0.8115
1,14,1.39020,1.24853,0.05129,0.0297,22.3256,0.8203
1,15,1.40049,1.18611,0.04607,0.0261,23.2539,0.8309
1,16,1.38688,1.09287,0.03634,0.0163,25.7046,0.8397
1,17,1.38487,1.13154,0.04053,0.0226,23.8712,0.8473
1,18,1.38024,1.08873,0.03786,0.0234,24.8677,0.8598
1,19,1.37017,1.11541,0.03898,0.0216,24.3414,0.8565
1,20,1.37629,1.20484,0.04632,0.0262,22.6814,0.8496
1,21,1.38012,1.09670,0.03702,0.0215,24.9010,0.8582
1,22,1.40317,1.11508,0.03789,0.0216,24.6350,0.8571
1,23,1.39987,1.10044,0.03816,0.0247,24.3773,0.8670
1,24,1.39258,0.98601,0.02627,0.0116,26.3710,0.8821
1,25,1.39544,1.06024,0.03314,0.0176,24.7396,0.8640
1,26,1.42703,1.13291,0.04016,0.0282,24.2590,0.8660
1,27,1.44372,1.04223,0.03033,0.0172,25.4962,0.8826
1,28,1.40156,1.18770,0.04684,0.0367,24.8490,0.8646
1,29,1.38583,1.08909,0.03810,0.0218,23.8608,0.8762
1,30,1.37889,1.00554,0.03026,0.0144,26.0593,0.8748
1,31,1.37730,1.03917,0.03395,0.0205,25.2898,0.8763
1,32,1.38577,1.08088,0.03610,0.0209,24.9589,0.8663
1,33,1.36270,1.18596,0.04427,0.0323,23.5040,0.8699
1,34,1.37338,1.09538,0.03796,0.0226,23.7094,0.8662
1,35,1.37153,1.10680,0.03880,0.0248,24.1332,0.8792
1,36,1.36795,1.05951,0.03552,0.0224,25.8137,0.8863
1,37,1.37321,1.08568,0.03731,0.0206,24.3683,0.8706
1,38,1.37224,1.04223,0.03178,0.0186,26.0698,0.8820
1,39,1.39889,1.08430,0.03744,0.0257,25.1281,0.8744
1,40,1.37956,1.07449,0.03309,0.0185,25.2405,0.8776
1,41,1.35640,1.15400,0.04231,0.0287,23.6689,0.8727
1,42,1.39484,1.14583,0.04498,0.0312,23.3492,0.8633
1,43,1.37927,1.15078,0.03887,0.0238,23.9182,0.8741
1,44,1.40323,1.08893,0.03470,0.0214,24.7109,0.8763
1,45,1.43500,0.97596,0.02446,0.0100,27.4188,0.8981
1,46,1.38827,1.01111,0.03450,0.0222,24.4012,0.8809
1,47,1.35593,0.99749,0.02907,0.0164,25.4594,0.8895
1,48,1.37490,0.96889,0.02635,0.0139,27.2838,0.8878
1,49,1.37098,1.03387,0.03110,0.0197,25.9012,0.8913
1,50,1.37530,1.11875,0.03749,0.0267,25.1952,0.8863
1,51,1.40594,1.10933,0.03616,0.0169,24.4381,0.8681
1,52,1.40089,1.00096,0.03204,0.0207,25.7750,0.8891
1,53,1.37704,1.10350,0.03797,0.0276,23.8224,0.8831
1,54,1.36463,1.07683,0.03487,0.0267,24.8434,0.8949
1,55,1.36624,1.22739,0.04806,0.0354,22.3255,0.8667
1,56,1.34405,1.13478,0.03913,0.0294,25.1177,0.8817
1,57,1.36730,1.05366,0.03714,0.0254,24.6035,0.8767
1,58,1.37329,1.15805,0.04415,0.0298,22.4894,0.8578
1,59,1.36056,1.12560,0.03710,0.0211,23.9613,0.8704
1,60,1.35265,1.08418,0.03653,0.0250,25.3526,0.8802
1,61,1.35703,1.10367,0.03770,0.0232,24.5667,0.8778
1,62,1.36694,1.04312,0.03605,0.0223,24.9712,0.8849
1,63,1.38217,0.97791,0.02766,0.0137,26.1965,0.8972
1,64,1.37678,1.07542,0.03475,0.0222,24.8361,0.8736
1,65,1.38932,1.05901,0.03495,0.0164,25.2052,0.8771
1,66,1.38327,1.05007,0.03254,0.0192,24.7803,0.8967
1,67,1.42426,1.05387,0.03600,0.0194,23.9827,0.8752
1,68,1.41749,1.04667,0.03110,0.0176,25.2978,0.8977
1,69,1.38689,1.08164,0.03886,0.0224,23.3656,0.8729
1,70,1.39531,1.07776,0.03379,0.0176,26.1312,0.8822
1,71,1.41475,0.98387,0.02337,0.0120,26.9486,0.9075
1,72,1.44702,0.96236,0.02400,0.0121,28.4386,0.9026
1,73,1.39517,0.96904,0.02962,0.0170,26.6912,0.8967
1,74,1.39745,0.99224,0.02813,0.0149,26.3356,0.8914
1,75,1.38363,1.04098,0.03220,0.0193,25.3511,0.8994
1,76,1.38638,0.94942,0.02199,0.0104,26.9642,0.9042
1,77,1.37399,1.13453,0.04495,0.0330,23.0181,0.8795
1,78,1.37774,1.09121,0.03643,0.0231,24.1836,0.8889
1,79,1.44680,1.27336,0.05612,0.0364,20.6864,0.8468
1,80,1.35885,1.15042,0.04361,0.0323,22.1561,0.8694
1,81,1.34347,1.07963,0.03421,0.0216,24.6103,0.8877
1,82,1.36129,0.98992,0.02803,0.0183,27.3009,0.8957
1,83,1.36276,1.07635,0.03721,0.0258,24.0045,0.8833
1,84,1.35596,0.99611,0.02625,0.0165,26.0632,0.9056
1,85,1.34019,1.00002,0.02952,0.0186,26.1237,0.9028
1,86,1.35293,1.06203,0.03669,0.0275,24.6986,0.8890
1,87,1.35696,1.16125,0.04164,0.0321,23.8424,0.8818
1,88,1.34252,1.12896,0.03475,0.0222,25.0881,0.8878
1,89,1.33783,1.05462,0.03398,0.0232,25.9308,0.8971
1,90,1.36535,0.95386,0.02504,0.0146,26.5338,0.9117
1,91,1.35171,1.01246,0.03216,0.0209,24.8887,0.9005
1,92,1.34041,1.08923,0.03588,0.0236,24.0401,0.8923
1,93,1.35971,1.07975,0.03453,0.0209,24.4703,0.8876
1,94,1.35995,1.06576,0.03444,0.0215,25.1020,0.8920
1,95,1.35868,1.06945,0.03696,0.0243,24.8647,0.8846
1,96,1.35697,1.10121,0.03542,0.0188,24.8074,0.8818
1,97,1.36177,1.05527,0.03474,0.0198,25.1389,0.8858
1,98,1.35344,1.12325,0.04241,0.0291,23.1123,0.8774
1,99,1.37630,1.08301,0.03570,0.0235,24.6440,0.8893
1,100,1.40283,1.09955,0.03908,0.0240,22.8808,0.8734
1,101,1.39967,1.07144,0.03325,0.0220,23.8697,0.8907
1,102,1.41543,1.10969,0.04114,0.0262,22.9009,0.8836
1,103,1.39679,0.93181,0.02742,0.0148,26.2001,0.9045
1,104,1.38140,1.11671,0.04175,0.0286,23.2920,0.8725
1,105,1.38511,1.04458,0.02980,0.0192,27.0587,0.8967
1,106,1.40320,1.02122,0.03021,0.0159,25.2709,0.9066
1,107,1.36593,1.03804,0.03477,0.0249,25.8824,0.8998
1,108,1.39456,1.02925,0.03247,0.0190,25.2099,0.8925
1,109,1.37362,1.03973,0.03325,0.0204,25.3475,0.8945
1,110,1.35233,1.04330,0.03346,0.0212,25.3672,0.8845
1,111,1.34900,1.03280,0.02929,0.0177,26.2037,0.9083
1,112,1.36670,1.05565,0.03465,0.0230,25.2636,0.8918
1,113,1.38153,1.07952,0.03572,0.0232,24.3987,0.8800
1,114,1.40488,1.11067,0.03603,0.0238,24.5382,0.8932
1,115,1.39926,1.05944,0.03303,0.0210,25.7540,0.8911
1,116,1.41655,1.03772,0.02862,0.0157,25.6173,0.8901
1,117,1.40729,0.93302,0.02527,0.0147,25.7827,0.9061
1,118,1.35684,0.91868,0.02446,0.0140,26.2636,0.9024
1,119,1.39432,0.92952,0.02608,0.0161,26.1891,0.9101
1,120,1.37557,1.07894,0.03291,0.0199,24.2753,0.8981
1,121,1.36576,1.01609,0.02762,0.0161,25.3104,0.9131
1,122,1.36742,1.03733,0.02954,0.0173,25.7916,0.9039
1,123,1.37132,1.03566,0.03344,0.0211,24.9614,0.8921
1,124,1.38444,1.13312,0.04081,0.0246,23.3697,0.8794
1,125,1.37257,1.02807,0.03071,0.0198,26.2504,0.8994
1,126,1.36070,0.98424,0.03006,0.0182,26.3614,0.8982
1,127,1.36145,0.91223,0.01965,0.0085,29.2591,0.9179
1,128,1.34514,1.00442,0.02653,0.0161,26.8573,0.9046
1,129,1.34241,1.04874,0.03116,0.0203,24.8896,0.8953
1,130,1.40102,0.94573,0.02385,0.0140,27.7947,0.9070
1,131,1.38665,0.90597,0.02203,0.0120,27.8835,0.9113
1,132,1.33308,1.13313,0.03697,0.0266,24.8490,0.8854
1,133,1.35804,1.07047,0.02945,0.0164,25.2032,0.8987
1,134,1.37281,1.02502,0.03164,0.0180,25.0977,0.8994
1,135,1.40535,0.97256,0.02575,0.0135,26.5109,0.9097
1,136,1.40670,1.01733,0.02971,0.0161,26.0824,0.8951
1,137,1.38404,1.02124,0.02951,0.0158,26.3729,0.9014
1,138,1.36570,1.17172,0.04245,0.0300,23.0276,0.8777
1,139,1.39488,1.07858,0.03641,0.0218,24.1858,0.8788
1,140,1.37340,1.03519,0.03218,0.0170,25.3974,0.8948
1,141,1.35728,0.95626,0.02716,0.0159,27.0216,0.9069
1,142,1.33716,1.02481,0.03219,0.0208,26.6089,0.8922
1,143,1.34331,1.04188,0.02982,0.0166,25.8635,0.8966
1,144,1.35299,1.02403,0.02859,0.0177,25.7193,0.9027
1,145,1.36237,1.00215,0.02927,0.0189,26.4114,0.9080
1,146,1.34493,1.01298,0.02700,0.0151,26.4777,0.9017
1,147,1.39036,1.02172,0.03107,0.0191,24.3538,0.8969
1,148,1.38301,1.03930,0.02701,0.0176,28.1295,0.9061
1,149,1.41087,1.03843,0.03002,0.0147,25.7157,0.9015
1,150,1.35903,1.07134,0.03821,0.0279,23.6086,0.8870
1,151,1.36532,0.98770,0.02824,0.0179,25.2761,0.9024
1,152,1.37228,0.96322,0.02366,0.0123,26.1022,0.9065
2,1,1.34466,0.91224,0.02525,0.0139,26.8768,0.9015
2,2,1.40347,0.94621,0.02503,0.0133,27.1850,0.9157
2,3,1.38414,1.10949,0.03283,0.0187,24.9831,0.8914
2,4,1.41255,1.05500,0.02190,0.0124,27.1825,0.9164
2,5,1.36561,0.98936,0.02569,0.0143,27.4852,0.9020
2,6,1.36714,0.91641,0.02517,0.0141,26.9740,0.9018
2,7,1.36084,0.97614,0.02567,0.0149,27.1417,0.9032
2,8,1.35982,0.95798,0.02701,0.0144,26.0020,0.9003
2,9,1.36047,1.04294,0.03133,0.0165,24.5919,0.8825
2,10,1.39935,1.05562,0.02711,0.0138,27.2677,0.9009
2,11,1.29352,1.11149,0.03332,0.0273,27.3708,0.8998
2,12,1.27109,1.09429,0.03115,0.0202,25.4091,0.8780
2,13,1.25116,1.09971,0.03319,0.0216,24.6780,0.8753
2,14,1.29809,1.12008,0.03506,0.0233,24.1612,0.8781
2,15,1.31649,1.18260,0.03257,0.0199,24.8578,0.8729
2,16,1.27039,1.15286,0.03665,0.0246,24.8443,0.8737
2,17,1.40060,1.02469,0.03329,0.0204,24.9395,0.8805
2,18,1.40625,1.16961,0.03283,0.0210,24.4950,0.8839
2,19,1.35511,1.09772,0.03581,0.0237,24.6818,0.8796
2,20,1.35687,1.16178,0.04346,0.0311,22.7521,0.8626
2,21,1.36758,1.08299,0.03435,0.0179,24.8208,0.8849
2,22,1.35174,0.98880,0.03159,0.0205,26.6026,0.8924
2,23,1.36923,1.07265,0.03733,0.0202,23.8995,0.8801
2,24,1.32734,1.10323,0.03438,0.0218,25.5032,0.8866
2,25,1.36544,1.09421,0.03058,0.0187,25.4504,0.8910
2,26,1.34396,1.10553,0.03276,0.0198,25.5288,0.8842
2,27,1.30369,0.98513,0.02441,0.0123,26.5866,0.8922
2,28,1.36049,1.07312,0.03413,0.0232,26.6809,0.8886
2,29,1.37792,1.05171,0.03184,0.0181,24.9111,0.8800
2,30,1.37553,1.04249,0.02901,0.0148,25.7277,0.8983
2,31,1.26168,1.12666,0.03303,0.0216,25.2662,0.8787
2,32,1.25411,1.02469,0.02317,0.0111,27.1982,0.8918
2,33,1.33437,0.99766,0.01766,0.0064,30.4154,0.9112
2,34,1.35400,1.16744,0.02886,0.0190,26.8564,0.8836
2,35,1.25319,1.20317,0.03397,0.0190,25.0305,0.8664
2,36,1.28350,1.13974,0.03656,0.0225,24.3092,0.8671
2,37,1.35686,1.41188,0.05859,0.0377,20.8003,0.8461
2,38,1.25097,1.18296,0.02475,0.0128,26.2538,0.8921
2,39,1.32808,1.14019,0.03325,0.0203,24.2159,0.8712
2,40,1.32436,1.01804,0.02969,0.0180,26.7258,0.8888
2,41,1.31867,1.27192,0.03558,0.0172,24.8289,0.8815
2,42,1.34263,1.09825,0.03505,0.0195,24.7742,0.8833
2,43,1.29212,1.28698,0.04821,0.0359,22.5706,0.8590
2,44,1.30375,1.08094,0.02491,0.0122,26.6641,0.8838
2,45,1.25501,1.16333,0.03406,0.0201,24.8257,0.8651
2,46,1.37332,1.01502,0.02950,0.0137,25.6436,0.8863
