Step,MSE,PSNR,SSIM,Percentage Explored
0,0.0636,17.8838,0.4946,0.81
10,0.0613,18.0425,0.5258,2.15
20,0.0598,18.1539,0.5369,3.12
30,0.0594,18.1772,0.5381,3.32
40,0.0591,18.2011,0.5400,3.68
50,0.0582,18.2660,0.5468,4.20
60,0.0571,18.3497,0.5556,4.92
70,0.0568,18.3771,0.5590,5.37
80,0.0554,18.4832,0.5708,6.54
90,0.0549,18.5202,0.5785,7.51
100,0.0544,18.5648,0.5829,8.43
110,0.0539,18.6017,0.5866,8.79
120,0.0530,18.6748,0.5930,9.80
130,0.0530,18.6773,0.5933,9.93
140,0.0528,18.6943,0.5959,10.16
150,0.0517,18.7813,0.6052,10.91
160,0.0517,18.7806,0.6072,11.99
170,0.0517,18.7806,0.6072,11.99
180,0.0497,18.9528,0.6196,13.66
190,0.0488,19.0361,0.6264,14.44
200,0.0485,19.0574,0.6293,15.48
210,0.0484,19.0681,0.6308,15.55
220,0.0484,19.0681,0.6308,15.55
230,0.0484,19.0681,0.6308,15.55
240,0.0484,19.0681,0.6308,15.55
250,0.0484,19.0681,0.6308,15.55
260,0.0484,19.0681,0.6308,15.55
270,0.0484,19.0681,0.6307,15.85
280,0.0484,19.0686,0.6310,15.94
290,0.0482,19.0832,0.6319,16.14
300,0.0471,19.1888,0.6373,17.17
310,0.0471,19.1914,0.6392,17.98
320,0.0469,19.2101,0.6406,19.54
330,0.0468,19.2178,0.6411,19.67
340,0.0468,19.2190,0.6413,19.79
350,0.0467,19.2207,0.6417,19.96
360,0.0467,19.2201,0.6418,20.12
370,0.0467,19.2245,0.6426,20.33
380,0.0467,19.2245,0.6429,20.48
390,0.0467,19.2244,0.6429,20.53
400,0.0467,19.2241,0.6429,20.66
410,0.0467,19.2258,0.6435,20.69
420,0.0467,19.2261,0.6436,20.69
430,0.0467,19.2263,0.6430,20.84
450,0.0467,19.2270,0.6434,20.87
460,0.0467,19.2270,0.6434,20.87
470,0.0467,19.2268,0.6438,21.04
480,0.0467,19.2277,0.6439,21.07
490,0.0466,19.2323,0.6440,21.27
500,0.0466,19.2328,0.6441,21.30
510,0.0462,19.2697,0.6458,22.37
520,0.0426,19.6191,0.6480,23.41
530,0.0403,19.8622,0.6579,24.42
540,0.0396,19.9462,0.6654,25.60
550,0.0395,19.9537,0.6669,25.79
560,0.0395,19.9537,0.6669,25.79
570,0.0395,19.9537,0.6669,25.79
580,0.0395,19.9537,0.6669,25.79
590,0.0393,19.9790,0.6681,25.91
600,0.0391,19.9912,0.6703,26.46
610,0.0390,20.0115,0.6712,26.61
620,0.0390,20.0126,0.6720,26.97
630,0.0389,20.0131,0.6721,27.01
640,0.0392,19.9886,0.6722,27.53
650,0.0357,20.3866,0.6844,28.60
660,0.0346,20.5311,0.6897,29.47
670,0.0338,20.6312,0.6964,29.89
680,0.0329,20.7505,0.6989,30.18
690,0.0328,20.7538,0.7014,30.62
700,0.0328,20.7564,0.7015,30.66
710,0.0323,20.8248,0.7023,30.78
720,0.0323,20.8248,0.7023,30.78
730,0.0323,20.8248,0.7023,30.78
740,0.0323,20.8248,0.7023,30.78
750,0.0323,20.8248,0.7023,30.78
760,0.0323,20.8248,0.7023,30.78
770,0.0323,20.8248,0.7023,30.78
780,0.0323,20.8248,0.7023,30.78
790,0.0323,20.8248,0.7023,30.78
800,0.0323,20.8248,0.7023,30.78
810,0.0323,20.8248,0.7023,30.78
820,0.0324,20.8190,0.7024,30.81
830,0.0323,20.8213,0.7033,31.43
840,0.0318,20.8943,0.7123,32.64
850,0.0319,20.8821,0.7118,32.70
860,0.0319,20.8821,0.7123,32.73
870,0.0319,20.8821,0.7123,32.73
880,0.0319,20.8821,0.7123,32.73
890,0.0319,20.8821,0.7123,32.73
900,0.0319,20.8821,0.7123,32.73
910,0.0319,20.8821,0.7123,32.73
920,0.0319,20.8821,0.7123,32.73
930,0.0319,20.8821,0.7123,32.73
940,0.0319,20.8821,0.7123,32.73
950,0.0319,20.8821,0.7123,32.73
960,0.0319,20.8821,0.7123,32.73
970,0.0319,20.8821,0.7123,32.73
980,0.0319,20.8821,0.7123,32.73
990,0.0319,20.8821,0.7123,32.73
