Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1222,15.0488,0.4312,0.81
10,0.1145,15.3281,0.4578,3.27
20,0.1133,15.3746,0.4739,4.34
30,0.1133,15.3754,0.4754,5.08
40,0.1133,15.3757,0.4756,5.37
50,0.1133,15.3754,0.4755,5.46
60,0.1133,15.3754,0.4755,5.46
70,0.1133,15.3754,0.4755,5.46
80,0.1128,15.3950,0.4820,5.92
90,0.1128,15.3945,0.4851,6.08
100,0.1130,15.3871,0.4858,6.47
110,0.1125,15.4066,0.4973,7.08
120,0.1090,15.5429,0.5119,8.33
130,0.1086,15.5600,0.5149,8.79
140,0.1086,15.5603,0.5151,8.99
150,0.1086,15.5603,0.5151,8.99
160,0.1095,15.5221,0.5139,9.69
170,0.1095,15.5221,0.5139,9.69
180,0.1111,15.4615,0.5151,10.06
190,0.1118,15.4332,0.5186,10.49
200,0.1062,15.6548,0.5323,11.37
210,0.1066,15.6412,0.5295,11.06
220,0.1074,15.6091,0.5189,11.74
230,0.1074,15.6081,0.5273,11.73
240,0.1069,15.6287,0.5279,11.45
250,0.1041,15.7441,0.5449,12.96
260,0.1018,15.8393,0.5659,13.79
270,0.1019,15.8360,0.5648,13.43
280,0.1018,15.8400,0.5623,14.06
290,0.0990,15.9594,0.5694,14.34
300,0.1037,15.7609,0.5661,14.11
310,0.1037,15.7603,0.5654,13.60
320,0.1042,15.7403,0.5672,13.61
330,0.1029,15.7940,0.5729,14.29
340,0.1081,15.5777,0.5583,13.89
350,0.1036,15.7637,0.5662,13.93
360,0.1030,15.7906,0.5809,16.33
370,0.1034,15.7721,0.5790,16.82
380,0.1055,15.6848,0.5716,16.75
390,0.1021,15.8274,0.5808,17.97
400,0.0708,17.4167,0.5922,19.52
410,0.0658,17.7355,0.5931,20.15
420,0.0657,17.7392,0.5952,20.39
430,0.0657,17.7392,0.5952,20.39
440,0.0648,17.8025,0.6041,19.50
450,0.0543,18.5689,0.6361,20.56
460,0.0542,18.5742,0.6444,21.55
470,0.0495,18.9676,0.6521,20.68
480,0.0495,18.9675,0.6515,20.22
490,0.0499,18.9409,0.6478,19.97
500,0.3090,11.0522,0.2399,19.56
510,0.3065,11.0877,0.2506,18.64
520,0.2956,11.2446,0.2546,17.59
530,0.2840,11.4189,0.2602,16.20
540,0.2852,11.4014,0.2569,15.37
550,0.2703,11.6345,0.2670,13.89
560,0.2483,12.0030,0.2933,11.95
570,0.2412,12.1277,0.2950,11.86
580,0.2184,12.5592,0.2986,11.31
590,0.2071,12.7911,0.3015,11.02
600,0.2049,12.8364,0.3080,12.25
610,0.2017,12.9057,0.3299,13.32
620,0.1999,12.9448,0.3457,15.06
630,0.2035,12.8667,0.3432,15.00
640,0.2047,12.8409,0.3494,15.75
650,0.2072,12.7873,0.3512,16.12
660,0.1972,13.0042,0.3610,16.53
670,0.1822,13.3472,0.3630,17.09
680,0.1826,13.3360,0.3586,16.89
690,0.1824,13.3417,0.3573,17.05
700,0.1788,13.4294,0.3625,17.47
710,0.1774,13.4621,0.3620,17.08
720,0.1788,13.4290,0.3566,16.64
730,0.1877,13.2164,0.3493,16.85
740,0.2041,12.8535,0.3370,15.63
750,0.2161,12.6048,0.3300,14.95
760,0.2162,12.6034,0.3284,14.78
770,0.2162,12.6034,0.3284,14.78
780,0.2194,12.5405,0.3241,14.35
790,0.2391,12.1659,0.3071,12.55
800,0.2659,11.7058,0.2914,11.46
810,0.2691,11.6529,0.2769,11.46
820,0.2752,11.5560,0.2787,11.67
830,0.2677,11.6756,0.2911,12.83
840,0.2626,11.7599,0.2974,12.82
850,0.2453,12.0550,0.3100,13.56
860,0.2449,12.0627,0.3215,15.01
870,0.2449,12.0624,0.3212,15.08
880,0.2453,12.0552,0.3206,15.12
890,0.2443,12.0726,0.3223,14.89
900,0.2343,12.2550,0.3244,14.61
910,0.2314,12.3086,0.3227,14.28
920,0.2361,12.2210,0.3142,12.74
930,0.2328,12.2817,0.3093,12.15
940,0.2309,12.3179,0.3097,12.22
950,0.2317,12.3031,0.3108,12.65
960,0.2298,12.3387,0.3095,12.48
970,0.2288,12.3571,0.3104,12.12
980,0.2279,12.3738,0.3054,11.19
990,0.2282,12.3692,0.2986,10.58
