Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1149,15.3158,0.4442,0.81
10,0.1146,15.3252,0.4442,2.28
20,0.1121,15.4218,0.4681,3.06
30,0.1120,15.4262,0.4705,3.71
40,0.1119,15.4312,0.4706,4.25
50,0.1114,15.4494,0.4765,4.78
60,0.1103,15.4913,0.4750,5.42
70,0.1076,15.6000,0.4908,7.23
80,0.1042,15.7378,0.5125,8.26
90,0.1026,15.8056,0.5155,8.84
100,0.1026,15.8055,0.5157,8.80
110,0.1033,15.7770,0.5085,8.40
120,0.1042,15.7374,0.5010,8.09
130,0.1042,15.7388,0.5013,8.10
140,0.1044,15.7314,0.5000,8.21
150,0.1044,15.7314,0.5000,8.21
160,0.1044,15.7320,0.5009,8.24
170,0.1047,15.7188,0.4978,7.55
180,0.1054,15.6886,0.4935,7.29
190,0.1077,15.5972,0.4909,7.10
200,0.1071,15.6194,0.4994,7.13
210,0.1071,15.6191,0.5011,6.89
220,0.1071,15.6191,0.5011,6.89
230,0.1072,15.6150,0.4991,7.57
240,0.1077,15.5939,0.4954,7.59
250,0.1070,15.6234,0.5043,8.47
260,0.1066,15.6414,0.5084,9.50
270,0.1067,15.6363,0.5064,9.55
280,0.1071,15.6207,0.4998,9.55
290,0.1062,15.6564,0.5050,9.84
300,0.1054,15.6894,0.5099,10.15
310,0.1047,15.7172,0.5116,10.32
320,0.1039,15.7508,0.5140,10.50
330,0.1039,15.7523,0.5158,11.69
340,0.1013,15.8633,0.5359,11.80
350,0.1022,15.8221,0.5318,11.83
360,0.1013,15.8630,0.5369,12.50
370,0.1017,15.8465,0.5341,11.88
380,0.1023,15.8185,0.5275,10.43
390,0.1023,15.8202,0.5265,10.15
400,0.1023,15.8200,0.5264,10.09
410,0.1019,15.8355,0.5286,10.56
420,0.1033,15.7778,0.5199,10.17
430,0.1034,15.7710,0.5186,10.19
440,0.1034,15.7717,0.5166,9.66
450,0.1030,15.7897,0.5125,9.24
460,0.1030,15.7893,0.5126,9.25
470,0.1030,15.7897,0.5128,9.16
480,0.1028,15.7979,0.5134,8.80
490,0.1028,15.7982,0.5116,8.42
500,0.3441,10.5855,0.2111,8.50
510,0.3425,10.6051,0.2171,8.78
520,0.3383,10.6593,0.2259,8.25
530,0.3384,10.6576,0.2259,8.15
540,0.3408,10.6266,0.2317,8.65
550,0.3335,10.7212,0.2442,9.08
560,0.3275,10.7994,0.2516,9.15
570,0.3090,11.0523,0.2587,9.25
580,0.3087,11.0566,0.2632,9.39
590,0.2865,11.3808,0.2720,10.69
600,0.2728,11.5938,0.2814,11.73
610,0.2623,11.7650,0.2906,12.84
620,0.2696,11.6451,0.2934,13.05
630,0.2558,11.8726,0.3110,14.96
640,0.2235,12.4594,0.3262,16.45
650,0.2082,12.7665,0.3360,17.47
660,0.2085,12.7614,0.3354,17.04
670,0.2081,12.7687,0.3363,16.63
680,0.2138,12.6512,0.3375,16.70
690,0.2153,12.6210,0.3348,15.89
700,0.2197,12.5343,0.3342,16.01
710,0.2120,12.6888,0.3460,17.09
720,0.2031,12.8758,0.3629,17.89
730,0.1944,13.0653,0.3631,18.34
740,0.1711,13.6197,0.3976,19.01
750,0.1690,13.6733,0.3902,18.76
760,0.1642,13.7991,0.3922,19.44
770,0.1644,13.7930,0.3953,19.83
780,0.1556,14.0317,0.4045,19.90
790,0.1234,15.0394,0.4227,21.18
800,0.1254,14.9702,0.4194,20.55
810,0.1180,15.2317,0.4397,21.92
820,0.1266,14.9273,0.4205,21.57
830,0.1332,14.7085,0.4012,20.06
840,0.1337,14.6918,0.3989,19.99
850,0.1352,14.6423,0.3892,19.61
860,0.1363,14.6086,0.3861,19.32
870,0.1387,14.5301,0.3837,19.18
880,0.1388,14.5280,0.3784,18.36
890,0.1508,14.1694,0.3680,17.24
900,0.1550,14.0480,0.3584,15.75
910,0.1587,13.9474,0.3461,14.88
920,0.1722,13.5913,0.3349,13.83
930,0.2012,12.9164,0.3191,12.14
940,0.1997,12.9493,0.3160,11.56
950,0.2240,12.4488,0.2941,10.01
960,0.2432,12.0918,0.2895,9.79
970,0.2421,12.1118,0.2889,8.87
980,0.2404,12.1432,0.2900,8.76
990,0.2206,12.5160,0.3006,9.93
