Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1213,15.0781,0.4039,0.81
10,0.0920,16.2780,0.4297,3.19
20,0.0857,16.5863,0.4453,4.06
30,0.0862,16.5647,0.4515,5.24
40,0.0862,16.5631,0.4616,6.12
50,0.0855,16.5974,0.4720,7.12
60,0.0837,16.6901,0.4941,8.32
70,0.0831,16.7217,0.5042,9.36
80,0.0827,16.7402,0.5072,9.79
90,0.0825,16.7555,0.5106,10.04
100,0.0836,16.6980,0.5131,10.87
110,0.0840,16.6739,0.5176,12.06
120,0.0825,16.7540,0.5183,12.16
130,0.0825,16.7539,0.5183,12.16
140,0.0826,16.7501,0.5174,11.98
150,0.0822,16.7710,0.5217,12.72
160,0.0813,16.8175,0.5273,13.43
170,0.0821,16.7769,0.5268,14.66
180,0.0807,16.8513,0.5396,15.52
190,0.0866,16.5415,0.5126,17.15
200,0.0956,16.1130,0.5175,18.02
210,0.0928,16.2420,0.5150,17.48
220,0.1034,15.7707,0.5048,16.40
230,0.0960,16.0961,0.5074,16.65
240,0.1236,14.9975,0.5034,15.73
250,0.1127,15.4000,0.4997,15.49
260,0.1132,15.3775,0.4900,15.32
270,0.1030,15.7909,0.5385,17.02
280,0.0948,16.1479,0.5709,17.74
290,0.0974,16.0342,0.5671,17.55
300,0.0935,16.2117,0.5820,17.50
310,0.0929,16.2374,0.5860,17.60
320,0.0767,17.0713,0.6024,18.86
330,0.0769,17.0567,0.6156,19.32
340,0.0693,17.5106,0.6172,17.37
350,0.0684,17.5643,0.6225,17.34
360,0.0688,17.5449,0.6154,17.50
370,0.0683,17.5747,0.6199,17.24
380,0.0689,17.5374,0.6129,15.98
390,0.0700,17.4691,0.6108,15.81
400,0.0579,18.2927,0.6261,16.99
410,0.0603,18.1181,0.6148,15.24
420,0.0612,18.0489,0.6080,14.62
430,0.0627,17.9432,0.6047,14.24
440,0.0632,17.9081,0.6017,13.88
450,0.0646,17.8167,0.5913,13.38
460,0.0675,17.6272,0.5764,12.98
470,0.0727,17.3044,0.5536,13.19
480,0.0679,17.6011,0.5826,15.15
490,0.0674,17.6298,0.5875,15.66
500,0.3155,10.9617,0.2105,15.65
510,0.3173,10.9371,0.2223,16.19
520,0.3197,10.9054,0.2243,16.52
530,0.3208,10.8903,0.2177,16.02
540,0.3395,10.6437,0.2161,15.17
550,0.3403,10.6339,0.2167,14.47
560,0.3404,10.6323,0.2170,14.26
570,0.3386,10.6556,0.2205,14.49
580,0.3360,10.6894,0.2259,14.69
590,0.3342,10.7122,0.2301,14.68
600,0.3378,10.6661,0.2380,13.81
610,0.3363,10.6848,0.2428,12.86
620,0.3375,10.6698,0.2421,12.82
630,0.3367,10.6803,0.2454,12.72
640,0.3064,11.0899,0.2604,13.05
650,0.2740,11.5742,0.2710,13.14
660,0.2863,11.3845,0.2624,13.01
670,0.2578,11.8392,0.2888,13.40
680,0.2524,11.9310,0.2998,12.57
690,0.2500,11.9733,0.3031,12.53
700,0.2490,11.9908,0.3100,13.05
710,0.2489,11.9927,0.3099,12.97
720,0.2425,12.1055,0.3116,13.17
730,0.2329,12.2796,0.3185,13.36
740,0.2234,12.4616,0.3201,13.46
750,0.2259,12.4140,0.3228,13.68
760,0.2177,12.5732,0.3302,14.43
770,0.2157,12.6133,0.3361,15.11
780,0.2148,12.6324,0.3402,15.95
790,0.2135,12.6581,0.3497,16.79
800,0.2081,12.7704,0.3651,18.16
810,0.2058,12.8169,0.3752,18.87
820,0.2054,12.8255,0.3743,18.61
830,0.2070,12.7929,0.3662,17.61
840,0.2083,12.7658,0.3619,17.26
850,0.2101,12.7276,0.3606,17.43
860,0.2103,12.7245,0.3642,18.11
870,0.2118,12.6927,0.3661,18.67
880,0.2183,12.5624,0.3603,18.48
890,0.2168,12.5910,0.3712,19.46
900,0.2252,12.4274,0.3599,20.17
910,0.2258,12.4147,0.3568,18.85
920,0.2223,12.4822,0.3575,18.31
930,0.2196,12.5368,0.3620,18.96
940,0.2346,12.2481,0.3555,19.71
950,0.2478,12.0117,0.3739,20.04
960,0.2533,11.9158,0.3709,20.28
970,0.2549,11.8881,0.3663,19.53
980,0.2553,11.8815,0.3591,18.50
990,0.2567,11.8584,0.3544,17.92
