Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1214,15.0748,0.4149,0.81
10,0.1160,15.2742,0.4260,2.50
20,0.1212,15.0837,0.4031,3.98
30,0.1203,15.1141,0.3982,4.39
40,0.1203,15.1160,0.4064,4.56
50,0.1190,15.1619,0.4035,5.55
60,0.1148,15.3170,0.4178,6.90
70,0.1165,15.2541,0.4072,7.98
80,0.1155,15.2935,0.4106,8.37
90,0.1152,15.3020,0.4109,8.95
100,0.1156,15.2893,0.4093,8.94
110,0.1157,15.2827,0.4079,8.67
120,0.1165,15.2555,0.4069,8.71
130,0.1158,15.2810,0.4071,8.81
140,0.1149,15.3128,0.4122,8.48
150,0.1135,15.3662,0.4184,9.33
160,0.1151,15.3055,0.4096,10.13
170,0.1133,15.3753,0.4165,10.13
180,0.1138,15.3550,0.4161,10.13
190,0.1124,15.4096,0.4259,12.35
200,0.1099,15.5091,0.4308,13.91
210,0.1098,15.5106,0.4286,13.92
220,0.1102,15.4959,0.4290,12.89
230,0.1111,15.4605,0.4264,11.92
240,0.1116,15.4404,0.4276,11.18
250,0.1119,15.4278,0.4316,10.91
260,0.1113,15.4511,0.4301,10.73
270,0.1111,15.4622,0.4315,10.73
280,0.1107,15.4779,0.4361,10.73
290,0.1124,15.4106,0.4325,10.11
300,0.1117,15.4373,0.4402,9.48
310,0.1127,15.4004,0.4339,9.48
320,0.1135,15.3679,0.4312,9.48
330,0.1127,15.4005,0.4366,9.48
340,0.1120,15.4256,0.4387,9.48
350,0.1124,15.4115,0.4362,9.48
360,0.1122,15.4174,0.4383,9.08
370,0.1125,15.4078,0.4369,9.08
380,0.1122,15.4192,0.4359,9.08
390,0.1131,15.3850,0.4352,8.04
400,0.1139,15.3540,0.4282,7.92
410,0.1140,15.3477,0.4267,7.34
420,0.1138,15.3558,0.4278,7.15
430,0.1136,15.3637,0.4314,7.15
440,0.1137,15.3598,0.4273,7.28
450,0.1145,15.3285,0.4216,8.77
460,0.1126,15.4022,0.4414,9.27
470,0.1133,15.3759,0.4316,9.71
480,0.1155,15.2909,0.4263,9.68
490,0.1138,15.3575,0.4283,9.99
500,0.3375,10.6701,0.1835,11.02
510,0.2790,11.4964,0.2025,12.39
520,0.2764,11.5363,0.2017,13.62
530,0.2628,11.7552,0.2038,14.33
540,0.2627,11.7575,0.2082,14.58
550,0.2492,11.9875,0.2168,15.70
560,0.2386,12.1761,0.2320,17.14
570,0.2277,12.3788,0.2458,17.53
580,0.2294,12.3471,0.2523,18.24
590,0.2177,12.5727,0.2620,17.95
600,0.2148,12.6324,0.2644,17.86
610,0.2089,12.7534,0.2606,18.68
620,0.1969,13.0104,0.2827,19.76
630,0.1956,13.0378,0.2901,19.78
640,0.1930,13.0975,0.3051,20.13
650,0.1943,13.0673,0.3010,19.24
660,0.1941,13.0723,0.3040,20.58
670,0.1939,13.0762,0.3008,20.56
680,0.1951,13.0489,0.2981,19.30
690,0.1963,13.0229,0.2972,19.27
700,0.1939,13.0769,0.2945,18.33
710,0.1967,13.0144,0.2769,17.20
720,0.1954,13.0425,0.2747,18.33
730,0.1964,13.0198,0.2718,17.71
740,0.1979,12.9885,0.2704,17.17
750,0.1972,13.0034,0.2697,17.82
760,0.2002,12.9368,0.2632,18.20
770,0.2031,12.8742,0.2671,17.90
780,0.2040,12.8556,0.2624,17.90
790,0.2034,12.8686,0.2652,17.71
800,0.1867,13.2407,0.2644,18.07
810,0.1696,13.6569,0.2776,18.51
820,0.1745,13.5346,0.2803,17.14
830,0.1836,13.3136,0.2797,16.84
840,0.1905,13.1522,0.2666,16.68
850,0.1864,13.2481,0.2710,15.88
860,0.1868,13.2374,0.2697,14.34
870,0.2299,12.3366,0.2687,13.45
880,0.1601,13.9087,0.2799,14.47
890,0.1590,13.9380,0.2785,14.26
900,0.1593,13.9299,0.2816,14.26
910,0.1575,13.9781,0.2779,14.25
920,0.1583,13.9574,0.2794,14.13
930,0.1590,13.9395,0.2818,14.00
940,0.1595,13.9254,0.2787,13.78
950,0.1581,13.9620,0.2882,13.59
960,0.1626,13.8421,0.2867,12.88
970,0.1794,13.4142,0.2535,11.03
980,0.1929,13.0999,0.2541,10.30
990,0.2087,12.7579,0.2500,9.92
