Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1139,15.3510,0.4492,0.81
10,0.1130,15.3871,0.4633,2.12
20,0.1125,15.4067,0.4695,3.35
30,0.1123,15.4130,0.4711,4.26
40,0.1134,15.3729,0.4715,5.28
50,0.1134,15.3714,0.4717,5.54
60,0.1116,15.4398,0.4888,7.41
70,0.1103,15.4921,0.5076,8.25
80,0.1117,15.4373,0.5024,9.17
90,0.1115,15.4449,0.5097,9.55
100,0.1113,15.4526,0.5110,9.88
110,0.1100,15.5034,0.5203,10.85
120,0.1100,15.5031,0.5202,10.91
130,0.1100,15.5030,0.5202,10.94
140,0.1085,15.5629,0.5272,11.55
150,0.1058,15.6719,0.5377,12.97
160,0.1056,15.6814,0.5394,12.85
170,0.1056,15.6806,0.5388,12.82
180,0.1043,15.7359,0.5481,12.89
190,0.1039,15.7524,0.5452,12.27
200,0.1038,15.7577,0.5436,12.22
210,0.1070,15.6256,0.5418,13.49
220,0.1046,15.7212,0.5471,13.92
230,0.1046,15.7228,0.5475,13.58
240,0.1050,15.7046,0.5436,12.82
250,0.1030,15.7877,0.5294,12.39
260,0.0856,16.5955,0.5403,13.07
270,0.0846,16.6426,0.5443,13.62
280,0.0720,17.3450,0.5664,15.55
290,0.0641,17.8468,0.5912,16.49
300,0.0520,18.7596,0.6186,17.58
310,0.0507,18.8640,0.6229,17.89
320,0.0506,18.8747,0.6222,17.52
330,0.0479,19.1132,0.6175,16.59
340,0.0501,18.9237,0.6100,17.58
350,0.0509,18.8494,0.6212,18.55
360,0.0506,18.8788,0.6239,18.22
370,0.0530,18.6729,0.6093,17.38
380,0.0559,18.4445,0.6012,16.73
390,0.0572,18.3426,0.5981,16.08
400,0.0608,18.0788,0.5735,15.66
410,0.0605,18.0973,0.5774,15.28
420,0.0725,17.3160,0.5501,15.80
430,0.0632,17.9113,0.5816,16.44
440,0.0608,18.0764,0.5859,16.38
450,0.0612,18.0512,0.5829,15.97
460,0.0624,17.9671,0.5816,15.25
470,0.0642,17.8428,0.5484,13.44
480,0.0718,17.3541,0.5127,12.40
490,0.0736,17.2470,0.5119,12.25
500,0.3100,11.0385,0.2277,12.05
510,0.3090,11.0528,0.2288,12.26
520,0.2990,11.1954,0.2313,11.01
530,0.3094,11.0467,0.2299,10.56
540,0.3187,10.9182,0.2313,9.21
550,0.3171,10.9399,0.2294,8.88
560,0.3212,10.8848,0.2326,8.74
570,0.3217,10.8772,0.2357,8.63
580,0.3217,10.8772,0.2357,8.63
590,0.3164,10.9505,0.2404,8.78
600,0.3153,10.9652,0.2429,8.68
610,0.3049,11.1101,0.2461,8.61
620,0.3024,11.1460,0.2464,8.45
630,0.3009,11.1684,0.2453,7.91
640,0.2932,11.2812,0.2611,7.70
650,0.2817,11.4538,0.2663,8.02
660,0.2794,11.4906,0.2754,9.42
670,0.2790,11.4966,0.2766,9.26
680,0.2671,11.6855,0.2803,9.85
690,0.2678,11.6736,0.2712,9.37
700,0.2248,12.4338,0.2902,11.19
710,0.2281,12.3701,0.2986,12.72
720,0.2467,12.0309,0.2938,12.66
730,0.2468,12.0287,0.2954,12.60
740,0.2512,11.9517,0.2943,12.04
750,0.2520,11.9378,0.2934,11.43
760,0.2497,11.9778,0.3001,12.00
770,0.2497,11.9776,0.3000,12.01
780,0.2486,11.9967,0.3003,12.10
790,0.2479,12.0097,0.3036,12.37
800,0.2463,12.0369,0.3075,12.48
810,0.2541,11.9019,0.3146,13.41
820,0.2138,12.6526,0.3335,14.55
830,0.2163,12.6021,0.3223,13.53
840,0.2111,12.7070,0.3173,13.38
850,0.1715,13.6097,0.3281,14.03
860,0.1629,13.8329,0.3386,14.82
870,0.1465,14.2939,0.3449,14.72
880,0.1456,14.3220,0.3459,14.49
890,0.1599,13.9140,0.3442,14.07
900,0.1518,14.1389,0.3288,14.09
910,0.1361,14.6143,0.3439,15.41
920,0.1345,14.6636,0.3456,15.27
930,0.1239,15.0229,0.3556,15.88
940,0.1197,15.1720,0.3796,17.12
950,0.1023,15.8527,0.3970,18.37
960,0.1039,15.7854,0.3990,18.27
970,0.1092,15.5710,0.3839,17.64
980,0.1105,15.5197,0.3836,17.35
990,0.1136,15.3993,0.3684,16.51
